PeakID (cmd=annotatePeaks.pl gain_WTvW281X.bed hg38)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
34317	chr1	247551661	247552160	+	0	NA	intron (NM_001281835, intron 3 of 5)	MER39B|LTR|ERV1	2776	NM_145278	148823	Hs.732113	NM_145278	ENSG00000169224	GCSAML	C1orf150	germinal center associated signaling and motility like	protein-coding
1266	chr5	174872208	174872707	+	0	NA	Intergenic	Intergenic	120723	NR_039777	100616202		NR_039777	ENSG00000266890	MIR4634	-	microRNA 4634	ncRNA
9581	chr1	59427169	59427668	+	0	NA	intron (NM_001350794, intron 5 of 14)	intron (NM_001350794, intron 5 of 14)	-88212	NM_001278224	55277	Hs.444301	NM_018291	ENSG00000172456	FGGY	-	FGGY carbohydrate kinase domain containing	protein-coding
10366	chr1	93735703	93736202	+	0	NA	intron (NM_001261408, intron 2 of 13)	intron (NM_001261408, intron 2 of 13)	39431	NR_148965	723788	Hs.659312	NR_148965	ENSG00000137936	MIG7	-	mig-7	ncRNA
16725	chr2	230870663	230871162	+	0	NA	intron (NM_001012514, intron 1 of 4)	intron (NM_001012514, intron 1 of 4)	5962	NM_001012516	81618	Hs.111577	NM_030926	ENSG00000135916	ITM2C	BRI3|BRICD2C|E25|E25C|ITM3	integral membrane protein 2C	protein-coding
29277	chr11	16893587	16894086	+	0	NA	intron (NM_001329630, intron 3 of 26)	intron (NM_001329630, intron 3 of 26)	32186	NR_145810	109623465		NR_145810		SNORD147	-	small nucleolar RNA, C/D box 147	snoRNA
6409	chr20	46215820	46216319	+	0	NA	intron (NM_021248, intron 5 of 11)	intron (NM_021248, intron 5 of 11)	92429	NM_021248	64405	Hs.472861	NM_021248	ENSG00000149654	CDH22	C20orf25|dJ998H6.1	cadherin 22	protein-coding
510	chr16	20437928	20438427	+	0	NA	intron (NM_017888, intron 12 of 13)	intron (NM_017888, intron 12 of 13)	-13344	NM_001308169	123876	Hs.298252	NM_001010845	ENSG00000183747	ACSM2A	A-923A4.1|ACSM2	acyl-CoA synthetase medium chain family member 2A	protein-coding
33414	chr3	143608930	143609429	+	0	NA	intron (NM_173653, intron 6 of 15)	MamRTE1|LINE|RTE-BovB	239289	NM_173653	285195	Hs.302257	NM_173653	ENSG00000181804	SLC9A9	AUTS16|NHE9	solute carrier family 9 member A9	protein-coding
30416	chr6	41741610	41742109	+	0	NA	intron (NM_001166424, intron 5 of 6)	intron (NM_001166424, intron 5 of 6)	5538	NM_002630	5225	Hs.1867	NM_002630	ENSG00000096088	PGC	PEPC|PGII	progastricsin	protein-coding
27802	chr10	89084304	89084803	+	0	NA	Intergenic	Intergenic	-21142	NR_039827	100616192		NR_039827	ENSG00000265375	MIR4679-2	-	microRNA 4679-2	ncRNA
29658	chr8	120780112	120780611	+	0	NA	intron (NM_021021, intron 1 of 6)	intron (NM_021021, intron 1 of 6)	19108	NR_125419	101927543	Hs.371902	NR_125419	ENSG00000248318	LOC101927543	-	uncharacterized LOC101927543	ncRNA
23105	chr8	90754158	90754657	+	0	NA	Intergenic	Intergenic	-37368	NM_022351	64168	Hs.719466	NM_022351	ENSG00000123119	NECAB1	EFCBP1|STIP-1	N-terminal EF-hand calcium binding protein 1	protein-coding
15946	chr9	72442172	72442671	+	0	NA	Intergenic	Intergenic	-77213	NM_006007	7763	Hs.406096	NM_006007	ENSG00000107372	ZFAND5	ZA20D2|ZFAND5A|ZNF216	zinc finger AN1-type containing 5	protein-coding
7857	chr6	47106819	47107318	+	0	NA	Intergenic	L2c|LINE|L2	-64736	NM_153840	266977	Hs.733762	NM_025048	ENSG00000153292	ADGRF1	GPR110|KPG_012|PGR19|hGPCR36	adhesion G protein-coupled receptor F1	protein-coding
14467	chr1	23036032	23036531	+	0	NA	intron (NM_015013, intron 2 of 18)	intron (NM_015013, intron 2 of 18)	-8024	NR_036057	100422866		NR_036057	ENSG00000263793	MIR3115	mir-3115	microRNA 3115	ncRNA
18660	chr5	59238689	59239188	+	0	NA	intron (NM_001165899, intron 3 of 16)	intron (NM_001165899, intron 3 of 16)	37177	NM_001197220	5144	Hs.117545	NM_006203	ENSG00000113448	PDE4D	ACRDYS2|DPDE3|HSPDE4D|PDE43|PDE4DN2|STRK1	phosphodiesterase 4D	protein-coding
33920	chr9	126373218	126373717	+	0	NA	intron (NM_033446, intron 2 of 9)	intron (NM_033446, intron 2 of 9)	37037	NR_045006	641373	Hs.742606	NR_045006		NRON	NCRNA00194	non-coding repressor of NFAT	ncRNA
2319	chr1	25667785	25668284	+	0	NA	intron (NM_020379, intron 1 of 11)	intron (NM_020379, intron 1 of 11)	50566	NM_001289010	57134	Hs.197043	NM_020379	ENSG00000117643	MAN1C1	HMIC|MAN1A3|MAN1C|pp6318	mannosidase alpha class 1C member 1	protein-coding
23422	chr5	78287809	78288308	+	0	NA	intron (NM_003664, intron 1 of 26)	intron (NM_003664, intron 1 of 26)	6640	NM_001271769	8546	Hs.532091	NM_003664	ENSG00000132842	AP3B1	ADTB3|ADTB3A|HPS|HPS2|PE	adaptor related protein complex 3 subunit beta 1	protein-coding
19651	chrX	30906745	30907244	+	0	NA	Intergenic	MER77B|LTR|ERVL	-17740	NM_152787	257397	Hs.188256	NM_152787	ENSG00000157625	TAB3	MAP3K7IP3|NAP1	TGF-beta activated kinase 1 (MAP3K7) binding protein 3	protein-coding
26319	chr7	115087372	115087871	+	0	NA	intron (NR_120521, intron 1 of 3)	intron (NR_120521, intron 1 of 3)	8663	NR_120521	102724386	Hs.352357	NR_120521	ENSG00000225535	LINC01393	-	long intergenic non-protein coding RNA 1393	ncRNA
29606	chr6	15426412	15426911	+	0	NA	intron (NM_004973, intron 3 of 17)	intron (NM_004973, intron 3 of 17)	177806	NM_001267040	3720	Hs.269059	NM_004973	ENSG00000008083	JARID2	JMJ	jumonji and AT-rich interaction domain containing 2	protein-coding
16297	chr3	143072298	143072797	+	0	NA	Intergenic	LTR7|LTR|ERV1	-47224	NM_004267	9435	Hs.8786	NM_004267	ENSG00000175040	CHST2	C6ST|GST-2|GST2|Gn6ST-1|HEL-S-75|glcNAc6ST-1	carbohydrate sulfotransferase 2	protein-coding
25074	chr2	148244647	148245146	+	0	NA	intron (NM_018328, intron 4 of 14)	intron (NM_018328, intron 4 of 14)	-223292	NM_181742	5000	Hs.558364	NM_002552	ENSG00000115947	ORC4	ORC4L|ORC4P	origin recognition complex subunit 4	protein-coding
572	chr5	127186665	127187164	+	0	NA	Intergenic	Intergenic	-103850	NM_001308119	84466	Hs.438709	NM_032446	ENSG00000145794	MEGF10	EMARDD	multiple EGF like domains 10	protein-coding
600	chr1	206898469	206898968	+	0	NA	intron (NM_001185158, intron 2 of 4)	intron (NM_001185158, intron 2 of 4)	1275	NM_001185158	11009	Hs.58831	NM_006850	ENSG00000162892	IL24	C49A|FISP|IL10B|MDA7|MOB5|ST16	interleukin 24	protein-coding
28912	chr4	134027848	134028347	+	0	NA	Intergenic	MER5A|DNA|hAT-Charlie	173692	NM_001363585	132430	Hs.49889	NM_001114734	ENSG00000254535	PABPC4L	-	poly(A) binding protein cytoplasmic 4 like	protein-coding
31912	chr3	170611522	170612021	+	0	NA	intron (NR_135556, intron 2 of 5)	intron (NR_135556, intron 2 of 5)	-25696	NM_020949	57709	Hs.596660	NM_020949	ENSG00000013293	SLC7A14	PPP1R142	solute carrier family 7 member 14	protein-coding
4648	chr7	127997177	127997676	+	0	NA	promoter-TSS (NR_027330)	promoter-TSS (NR_027330)	-83	NR_027330	27099	Hs.657377	NM_014411	ENSG00000279078	SND1-IT1	C7orf54|NAG8|NSG-X	SND1 intronic transcript 1	ncRNA
19107	chr8	100512163	100512662	+	0	NA	intron (NM_001270379, intron 5 of 5)	L3|LINE|CR1	47347	NM_001270378	157567	Hs.530199	NM_198401	ENSG00000186106	ANKRD46	ANK-S|GENX-115279	ankyrin repeat domain 46	protein-coding
13275	chr15	99438739	99439238	+	0	NA	Intergenic	Intergenic	-126429	NM_001352617	4205	Hs.268675	NM_005587	ENSG00000068305	MEF2A	ADCAD1|RSRFC4|RSRFC9|mef2	myocyte enhancer factor 2A	protein-coding
21410	chr13	73275082	73275581	+	0	NA	Intergenic	Intergenic	216326	NM_001730	688	Hs.508234	NM_001730	ENSG00000102554	KLF5	BTEB2|CKLF|IKLF	Kruppel like factor 5	protein-coding
8208	chrX	154799295	154799794	+	0	NA	intron (NM_001166460, intron 1 of 11)	intron (NM_001166460, intron 1 of 11)	5941	NM_002436	4354	Hs.496984	NM_002436	ENSG00000130830	MPP1	AAG12|DXS552E|EMP55|MRG1|PEMP	membrane palmitoylated protein 1	protein-coding
26619	chr14	96515631	96516130	+	0	NA	intron (NM_001293628, intron 1 of 21)	intron (NM_001293628, intron 1 of 21)	13015	NM_001293628	10914	Hs.253726	NM_032632	ENSG00000090060	PAPOLA	PAP|PAP-alpha	poly(A) polymerase alpha	protein-coding
29306	chr2	36919003	36919502	+	0	NA	intron (NM_003162, intron 2 of 17)	L2c|LINE|L2	47284	NM_003162	6801	Hs.127486	NM_003162	ENSG00000115808	STRN	PPP2R6A|SG2NA|STRN1	striatin	protein-coding
19351	chr8	37660540	37661039	+	0	NA	Intergenic	MER5A|DNA|hAT-Charlie	-34993	NM_025069	80139	Hs.288042	NM_025069	ENSG00000183779	ZNF703	NLZ1|ZEPPO1|ZNF503L|ZPO1	zinc finger protein 703	protein-coding
8723	chr7	38007054	38007553	+	0	NA	Intergenic	Intergenic	85984	NM_001242948	54749	Hs.563491	NM_017549	ENSG00000086289	EPDR1	EPDR|MERP-1|MERP1|UCC1	ependymin related 1	protein-coding
25260	chr18	54441435	54441934	+	0	NA	Intergenic	Intergenic	83767	NR_110234	162681	Hs.208701	NM_173529	ENSG00000166845	C18orf54	LAS2	chromosome 18 open reading frame 54	protein-coding
17403	chr16	87047132	87047631	+	0	NA	Intergenic	Intergenic	-10403	NR_126008	440390	Hs.513789	NR_126008	ENSG00000232190	LINC02181	-	long intergenic non-protein coding RNA 2181	ncRNA
18360	chr15	39079496	39079995	+	0	NA	Intergenic	Intergenic	-170924	NR_144507	400360	Hs.376109	NM_207445	ENSG00000175746	C15orf54	-	chromosome 15 open reading frame 54 (putative)	ncRNA
21898	chr3	116440130	116440629	+	0	NA	intron (NM_001318915, intron 1 of 8)	intron (NM_001318915, intron 1 of 8)	5108	NM_002338	4045	Hs.26409	NM_002338	ENSG00000185565	LSAMP	IGLON3|LAMP	limbic system associated membrane protein	protein-coding
22194	chr6	119147249	119147748	+	0	NA	intron (NM_001288576, intron 1 of 15)	intron (NM_001288576, intron 1 of 15)	1695	NM_001100411	79632	Hs.443789	NM_024581	ENSG00000111879	FAM184A	C6orf60	family with sequence similarity 184 member A	protein-coding
27680	chr3	176554710	176555209	+	0	NA	Intergenic	Intergenic	39856	NR_107017	102465858		NR_107017	ENSG00000283333	MIR7977	hsa-mir-7977	microRNA 7977	ncRNA
30301	chr5	135660755	135661254	+	0	NA	intron (NM_001349335, intron 3 of 10)	intron (NM_001349335, intron 3 of 10)	-7069	NR_027127	340074	Hs.434633	NR_027127	ENSG00000251045	SLC25A48-AS1	LINC01959	SLC25A48 antisense RNA 1	ncRNA
1497	chr4	53151220	53151719	+	0	NA	intron (NM_152540, intron 4 of 8)	intron (NM_152540, intron 4 of 8)	214592	NM_152540	152579	Hs.302287	NM_152540	ENSG00000184178	SCFD2	STXBP1L1	sec1 family domain containing 2	protein-coding
6627	chr9	84274775	84275274	+	0	NA	TTS (NM_001199633)	TTS (NM_001199633)	65734	NM_001199633	64078	Hs.535966	NM_022127	ENSG00000197506	SLC28A3	CNT3	solute carrier family 28 member 3	protein-coding
22628	chr17	50510971	50511470	+	0	NA	intron (NM_001366294, intron 1 of 18)	intron (NM_001366294, intron 1 of 18)	2781	NM_032133	84073	Hs.398196	NM_032133	ENSG00000136449	MYCBPAP	AMAP-1|AMAP1	MYCBP associated protein	protein-coding
9787	chr8	16517971	16518470	+	0	NA	Intergenic	LTR43B|LTR|ERV1	-325429	NM_138716	4481	Hs.147635	NM_002445	ENSG00000038945	MSR1	CD204|SCARA1|SR-A|SR-AI|SR-AII|SR-AIII|SRA|phSR1|phSR2	macrophage scavenger receptor 1	protein-coding
14681	chr2	217890356	217890855	+	0	NA	intron (NM_001308023, intron 9 of 29)	intron (NM_001308023, intron 9 of 29)	10023	NR_106867	102465485		NR_106867	ENSG00000275458	MIR6809	hsa-mir-6809	microRNA 6809	ncRNA
25464	chr12	92956818	92957317	+	0	NA	Intergenic	LTR7C|LTR|ERV1	-27772	NM_003566	8411	Hs.567367	NM_003566	ENSG00000102189	EEA1	MST105|MSTP105|ZFYVE2	early endosome antigen 1	protein-coding
6014	chr12	11885126	11885625	+	0	NA	intron (NM_001987, intron 6 of 7)	intron (NM_001987, intron 6 of 7)	-164486	NM_001370269	79370	Hs.210343	NM_030766	ENSG00000121380	BCL2L14	BCLG	BCL2 like 14	protein-coding
25847	chr9	108551248	108551747	+	0	NA	Intergenic	Intergenic	304489	NM_006686	10880	Hs.534390	NM_006686	ENSG00000148156	ACTL7B	Tact1	actin like 7B	protein-coding
23595	chr6	15551699	15552198	+	0	NA	intron (NR_036448, intron 8 of 9)	intron (NR_036448, intron 8 of 9)	111080	NR_036448	84062	Hs.571148	NM_032122	ENSG00000047579	DTNBP1	BLOC1S8|DBND|HPS7|My031|SDY	dystrobrevin binding protein 1	protein-coding
3763	chr11	130882255	130882754	+	0	NA	intron (NM_014758, intron 8 of 10)	intron (NM_014758, intron 8 of 10)	-12257	NR_125382	103611081	Hs.430300	NR_125382	ENSG00000255455	LOC103611081	-	uncharacterized LOC103611081	ncRNA
30157	chr20	24785463	24785962	+	0	NA	Intergenic	Intergenic	-163557	NM_003650	8530	Hs.143212	NM_003650	ENSG00000077984	CST7	CMAP	cystatin F	protein-coding
21163	chr2	196314713	196315212	+	0	NA	intron (NM_020760, intron 10 of 28)	intron (NM_020760, intron 10 of 28)	47215	NM_001304840	57520	Hs.633212	NM_020760	ENSG00000138411	HECW2	NDHSAL|NEDL2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	protein-coding
256	chr16	48335885	48336384	+	0	NA	intron (NM_031490, intron 12 of 14)	intron (NM_031490, intron 12 of 14)	29753	NM_001006610	6477	Hs.706828	NM_003031	ENSG00000196470	SIAH1	SIAH1A	siah E3 ubiquitin protein ligase 1	protein-coding
25889	chr4	47213870	47214369	+	0	NA	intron (NM_000812, intron 4 of 8)	intron (NM_000812, intron 4 of 8)	182552	NM_000812	2560	Hs.27283	NM_000812	ENSG00000163288	GABRB1	EIEE45	gamma-aminobutyric acid type A receptor beta1 subunit	protein-coding
21214	chr8	38094284	38094783	+	0	NA	Intergenic	THE1C-int|LTR|ERVL-MaLR	-10960	NM_001282272	9070	Hs.521530	NM_004674	ENSG00000129691	ASH2L	ASH2|ASH2L1|ASH2L2|Bre2	ASH2 like, histone lysine methyltransferase complex subunit	protein-coding
26577	chr9	113548212	113548711	+	0	NA	intron (NM_001276261, intron 10 of 14)	intron (NM_001276261, intron 10 of 14)	11850	NM_001276260	5998	Hs.494875	NM_017790	ENSG00000138835	RGS3	C2PA|RGP3	regulator of G protein signaling 3	protein-coding
19418	chr3	141477204	141477703	+	0	NA	Intergenic	Intergenic	-9574	NM_006506	5922	Hs.98445	NM_006506	ENSG00000155903	RASA2	GAP1M	RAS p21 protein activator 2	protein-coding
11055	chr3	12517657	12518156	+	0	NA	intron (NM_025265, intron 7 of 11)	intron (NM_025265, intron 7 of 11)	27558	NM_001195279	100129480	Hs.572974	NM_001195279	ENSG00000225526	MKRN2OS	C3orf83|MKRN2-AS1	MKRN2 opposite strand	protein-coding
3733	chr17	28112591	28113090	+	0	NA	intron (NM_016231, intron 1 of 10)	intron (NM_016231, intron 1 of 10)	70163	NM_016231	51701	Hs.208759	NM_016231	ENSG00000087095	NLK	-	nemo like kinase	protein-coding
15937	chr11	108634951	108635450	+	0	NA	Intergenic	Intergenic	-29869	NM_004398	1662	Hs.591931	NM_004398	ENSG00000178105	DDX10	Dbp4|HRH-J8	DEAD-box helicase 10	protein-coding
253	chr2	172783051	172783550	+	0	NA	intron (NM_007023, intron 1 of 30)	LTR84b|LTR|ERVL	-38287	NM_001100397	11069	Hs.470646	NM_007023	ENSG00000091428	RAPGEF4	CAMP-GEFII|CGEF2|EPAC|EPAC 2|EPAC2|Nbla00496	Rap guanine nucleotide exchange factor 4	protein-coding
182	chr3	41175295	41175794	+	0	NA	Intergenic	L2|LINE|L2	-23961	NM_001098210	1499	Hs.476018	NM_001904	ENSG00000168036	CTNNB1	CTNNB|EVR7|MRD19|NEDSDV|armadillo	catenin beta 1	protein-coding
10771	chr7	41730613	41731112	+	0	NA	intron (NR_027118, intron 2 of 3)	intron (NR_027118, intron 2 of 3)	-27772	NM_002192	3624	Hs.28792	NM_002192	ENSG00000122641	INHBA	EDF|FRP	inhibin subunit beta A	protein-coding
14381	chr1	58727350	58727849	+	0	NA	Intergenic	Intergenic	-27537	NM_001085487	114803	Hs.744921	NM_001085487	ENSG00000162601	MYSM1	2A-DUB|2ADUB|BMFS4	Myb like, SWIRM and MPN domains 1	protein-coding
19890	chr1	242447707	242448206	+	0	NA	intron (NM_001320272, intron 2 of 10)	intron (NM_001320272, intron 2 of 10)	1512	NM_001195812	200150	Hs.672452	NM_152666	ENSG00000180287	PLD5	PLDC	phospholipase D family member 5	protein-coding
22328	chr20	5629528	5630027	+	0	NA	Intergenic	MIRb|SINE|MIR	-18771	NM_019593	56261	Hs.636359	NM_019593	ENSG00000125772	GPCPD1	EDI3|GDE5|GDPD6|PREI4	glycerophosphocholine phosphodiesterase 1	protein-coding
21285	chr13	28046938	28047437	+	0	NA	intron (NM_004119, intron 9 of 23)	MER5A|DNA|hAT-Charlie	53389	NR_130706	2322	Hs.507590	NM_004119	ENSG00000122025	FLT3	CD135|FLK-2|FLK2|STK1	fms related tyrosine kinase 3	protein-coding
27380	chr2	178194185	178194684	+	0	NA	promoter-TSS (NM_001201481)	promoter-TSS (NM_001201481)	-47	NM_001201482	114880	Hs.318775	NM_032523	ENSG00000079156	OSBPL6	ORP6	oxysterol binding protein like 6	protein-coding
30601	chr11	107334387	107334886	+	0	NA	intron (NM_152434, intron 16 of 17)	intron (NM_152434, intron 16 of 17)	123210	NM_152434	143884	Hs.212140	NM_152434	ENSG00000152404	CWF19L2	-	CWF19 like cell cycle control factor 2	protein-coding
24388	chr6	9404576	9405075	+	0	NA	Intergenic	Intergenic	752616	NR_004855	728655	Hs.214343	NR_004855		HULC	HCCAT1|LINC00078|NCRNA00078	hepatocellular carcinoma up-regulated long non-coding RNA	ncRNA
7539	chr2	9057869	9058368	+	0	NA	Intergenic	AluSx1|SINE|Alu	-54434	NR_135606	129642	Hs.467634	NM_138799	ENSG00000143797	MBOAT2	LPAAT|LPCAT4|LPEAT|LPLAT 2|OACT2	membrane bound O-acyltransferase domain containing 2	protein-coding
22235	chr20	2042329	2042828	+	0	NA	Intergenic	Intergenic	-48293	NM_001190899	5173	Hs.22584	NM_024411	ENSG00000101327	PDYN	ADCA|PENKB|SCA23	prodynorphin	protein-coding
18475	chr3	15726029	15726528	+	0	NA	intron (NM_001349280, intron 5 of 26)	Tigger1|DNA|TcMar-Tigger	-28907	NR_036085	100422990		NR_036085	ENSG00000264354	MIR3134	-	microRNA 3134	ncRNA
33210	chr6	57983515	57984014	+	0	NA	Intergenic	Intergenic	-22318	NR_125727	106660612	Hs.561539	NR_125727	ENSG00000215190	LINC00680	-	long intergenic non-protein coding RNA 680	ncRNA
20778	chr1	197440700	197441199	+	0	NA	intron (NM_001193640, intron 8 of 9)	intron (NM_001193640, intron 8 of 9)	172697	NR_047564	23418	Hs.126135	NM_012076	ENSG00000134376	CRB1	LCA8|RP12	crumbs cell polarity complex component 1	protein-coding
1503	chr17	41894867	41895366	+	0	NA	intron (NM_198830, intron 13 of 27)	MIR3|SINE|MIR	23835	NM_001096	47	Hs.387567	NM_001096	ENSG00000131473	ACLY	ACL|ATPCL|CLATP	ATP citrate lyase	protein-coding
5114	chr9	84343103	84343602	+	0	NA	intron (NM_022127, intron 1 of 18)	LTR23|LTR|ERV1	-2594	NR_037638	64078	Hs.535966	NM_022127	ENSG00000197506	SLC28A3	CNT3	solute carrier family 28 member 3	protein-coding
12321	chr2	219706942	219707441	+	0	NA	Intergenic	L3b|LINE|CR1	79561	NM_005070	6508	Hs.1176	NM_005070	ENSG00000114923	SLC4A3	AE3|CAE3/BAE3|SLC2C	solute carrier family 4 member 3	protein-coding
17255	chr7	41858069	41858568	+	0	NA	Intergenic	Intergenic	-155228	NM_002192	3624	Hs.28792	NM_002192	ENSG00000122641	INHBA	EDF|FRP	inhibin subunit beta A	protein-coding
11350	chr4	82518984	82519483	+	0	NA	intron (NM_001353454, intron 1 of 7)	intron (NM_001353454, intron 1 of 7)	42755	NM_001353455	441027	Hs.507676	NM_001080506	ENSG00000249242	TMEM150C	TTN3	transmembrane protein 150C	protein-coding
19597	chr4	109041399	109041898	+	0	NA	intron (NM_198721, intron 4 of 36)	MLT1J1|LTR|ERVL-MaLR	261010	NM_032518	84570	Hs.658842	NM_032518	ENSG00000188517	COL25A1	AMY|CFEOM5|CLAC|CLAC-P|CLACP	collagen type XXV alpha 1 chain	protein-coding
7304	chr16	12157453	12157952	+	0	NA	intron (NM_032167, intron 13 of 20)	MIRb|SINE|MIR	180968	NM_032167	92017	Hs.458401	NM_032167	ENSG00000048471	SNX29	A-388D4.1|RUNDC2A	sorting nexin 29	protein-coding
27085	chr3	155656431	155656930	+	0	NA	intron (NM_001349252, intron 2 of 24)	L1M5|LINE|L1	19663	NM_001130961	23007	Hs.567423	NM_014996	ENSG00000114805	PLCH1	PLCL3	phospholipase C eta 1	protein-coding
29411	chr1	23586600	23587099	+	0	NA	Intergenic	AluSx|SINE|Alu	-27348	NM_002167	3399	Hs.76884	NM_002167	ENSG00000117318	ID3	HEIR-1|bHLHb25	inhibitor of DNA binding 3, HLH protein	protein-coding
22504	chr11	117146476	117146975	+	0	NA	intron (NR_110282, intron 1 of 2)	AluJb|SINE|Alu	2438	NR_110268	5049	Hs.728488	NM_002572	ENSG00000168092	PAFAH1B2	HEL-S-303	platelet activating factor acetylhydrolase 1b catalytic subunit 2	protein-coding
26870	chr9	4238380	4238879	+	0	NA	intron (NM_001042413, intron 2 of 10)	intron (NM_001042413, intron 2 of 10)	61439	NM_001042413	169792	Hs.162125	NM_152629	ENSG00000107249	GLIS3	NDH|ZNF515	GLIS family zinc finger 3	protein-coding
34579	chr3	30332485	30332984	+	0	NA	Intergenic	LTR16A2|LTR|ERVL	-186134	NR_147054	101928015	Hs.581534	NR_147054		LINC01985	-	long intergenic non-protein coding RNA 1985	ncRNA
6372	chr1	245765170	245765669	+	0	NA	intron (NM_022743, intron 10 of 11)	intron (NM_022743, intron 10 of 11)	-530902	NR_151721	111216275	Hs.663694	NR_151721	ENSG00000232192	KIF26B-AS1	-	KIF26B antisense RNA 1	ncRNA
15622	chr7	99729358	99729857	+	0	NA	intron (NM_000765, intron 2 of 12)	LTR7C|LTR|ERV1	5589	NM_000765	1551	Hs.111944	NM_000765	ENSG00000160870	CYP3A7	CP37|CYPIIIA7|P-450(HFL33)|P-450111A7|P450-HFLA	cytochrome P450 family 3 subfamily A member 7	protein-coding
9668	chr16	20704212	20704711	+	0	NA	Intergenic	Intergenic	-6673	NM_001318890	116285	Hs.306812	NM_052956	ENSG00000166743	ACSM1	BUCS1|MACS1	acyl-CoA synthetase medium chain family member 1	protein-coding
15322	chr4	153620291	153620790	+	0	NA	intron (NM_001131007, intron 26 of 34)	intron (NM_001131007, intron 26 of 34)	-19628	NR_134873	100419170	Hs.382102	NR_134873	ENSG00000250771	LOC100419170	-	toll like receptor 2 pseudogene	pseudo
34232	chr19	16279155	16279654	+	0	NA	Intergenic	Intergenic	-45422	NM_016270	10365	Hs.685136	NM_016270	ENSG00000127528	KLF2	LKLF	Kruppel like factor 2	protein-coding
2350	chr7	17420357	17420856	+	0	NA	intron (NR_110015, intron 1 of 2)	LTR7|LTR|ERV1	45689	NR_110014	102659288	Hs.559488	NR_110014		KCCAT333	-	renal clear cell carcinoma-associated transcript 333	ncRNA
10512	chr6	158475363	158475862	+	0	NA	intron (NM_020245, intron 6 of 13)	intron (NM_020245, intron 6 of 13)	-60824	NM_020823	57583	Hs.99145	NM_020823	ENSG00000146433	TMEM181	GPR178|KIAA1423	transmembrane protein 181	protein-coding
9638	chr3	63707581	63708080	+	0	NA	Intergenic	Intergenic	55155	NM_001348756	132203	Hs.130704	NM_001080537	ENSG00000188817	SNTN	S100A1L|S100AL|sentan	sentan, cilia apical structure protein	protein-coding
28222	chr1	220487418	220487917	+	0	NA	Intergenic	Intergenic	-40469	NM_001286128	4139	Hs.497806	NM_018650	ENSG00000116141	MARK1	MARK|Par-1c|Par1c	microtubule affinity regulating kinase 1	protein-coding
31222	chr8	33224260	33224759	+	0	NA	Intergenic	Intergenic	248637	NM_032664	84750	Hs.458713	NM_032664	ENSG00000172728	FUT10	FUCTX	fucosyltransferase 10	protein-coding
14077	chr16	75402328	75402827	+	0	NA	intron (NM_006324, intron 4 of 6)	intron (NM_006324, intron 4 of 6)	30926	NM_006324	10428	Hs.461361	NM_006324	ENSG00000153774	CFDP1	BCNT|BUCENTAUR|CENP-29|CP27|SWC5|Yeti|p97	craniofacial development protein 1	protein-coding
25540	chr10	18713032	18713531	+	0	NA	Intergenic	Intergenic	53850	NM_178815	221079	Hs.25362	NM_178815	ENSG00000165997	ARL5B	ARL8	ADP ribosylation factor like GTPase 5B	protein-coding
