Intensity 01	Intensity 02	Intensity 03	Intensity 04	Intensity 05	Intensity 06	Intensity 07	Intensity 08	Intensity 09	Intensity 10	C: Only identified by site	C: Reverse	C: Potential contaminant	C: Taxonomy IDs	C: Taxonomy names	C: Student's T-test Significant WT281_W281P	C: Student's T-test significant	C: Student's T-test Significant WT281_W281X	C: Student's T-test significant_	C: Student's T-test Significant W281P_W281X	C: Student's T-test significant__	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: iBAQ peptides	N: MS/MS count	N: -Log Student's T-test p-value WT281_W281P	N: Student's T-test Difference WT281_W281P	N: Student's T-test Test statistic WT281_W281P	N: -Log Student's T-test p-value WT281_W281X	N: Student's T-test Difference WT281_W281X	N: Student's T-test Test statistic WT281_W281X	N: -Log Student's T-test p-value W281P_W281X	N: Student's T-test Difference W281P_W281X	N: Student's T-test Test statistic W281P_W281X	T: Protein IDs	T: Majority protein IDs	T: Protein names	T: Gene names	T: id
18.5499	23.5382	23.0322	23.2987	22.5439	22.8438	22.8186	22.4191	23.1388	23.2747				-1		#ERROR!	WT281_W281P					8	8	8	17.6	17.6	17.6	66.999	0	52.29	77109000	28	36	1.9146	-0.723358	-4.34833	1.23194	-0.464313	-2.62288	0.665207	0.259045	1.46741	Q9H8M2	Q9H8M2	Bromodomain-containing protein 9	BRD9	923
21.7669	19.877	20.9956	21.9484	22.339	22.0509	21.5552	21.1533	21.9864	21.5296				-1								4	4	4	16.1	16.1	16.1	35.619	0	26.871	32915000	18	16	0.308452	0.551524	0.756374	0.0119584	0.0175254	0.0362226	0.299817	-0.533998	-0.73813	Q9H9B4	Q9H9B4	Sideroflexin-1	SFXN1	924
26.3627	24.3188	24.4744	23.8657	24.1623	23.5867	24.0351	23.2187	24.8596	24.0637				-1								11	11	11	62.7	62.7	62.7	22.743	0	129.76	252120000	14	62	0.739713	-0.60866	-1.61277	0.161951	-0.170245	-0.430924	0.551828	0.438414	1.24631	Q9H9Z2	Q9H9Z2	Protein lin-28 homolog A	LIN28A	926
23.5341	21.8709	22.7712	21.834	21.858	22.6003	21.1929	21.8466	22.5119	22.4818				-1								5	5	5	23.7	23.7	23.7	31.932	0	33.605	55045000	19	34	1.01496	-0.655715	-2.16254	0.995468	-0.769327	-2.12257	0.116044	-0.113612	-0.319243	Q9HAN9	Q9HAN9	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	NMNAT1	927
22.773	16.4359	17.6902	17.8631	18.3365	18.2088	17.6615	17.1901	19.0983	18.0979				-1								3	3	3	13.2	13.2	13.2	29.45	0	17.322	8881600	18	3	0.0607844	-0.148039	-0.175256	0.201588	-0.191353	-0.522925	0.0181946	-0.0433133	-0.0547397	Q9HD33	Q9HD33	39S ribosomal protein L47, mitochondrial	MRPL47	932
20.7388	20.58	21.3578	21.7772	21.3049	21.5374	21.4227	21.1304	19.6356	21.6402				-1								2	2	2	10.8	10.8	10.8	27.569	0	16.212	24423000	12	19	0.497893	0.667348	1.1404	0.851167	-0.27153	-1.83215	0.726535	-0.938878	-1.58701	Q9NP64	Q9NP64	Nucleolar protein of 40 kDa	ZCCHC17	933
18.8157	16.6308	18.1057	20.1929	20.801	17.9017	19.8352	17.509	20.1236	17.427				-1								2	2	2	29.2	29.2	29.2	10.921	0	12.356	5103300	6	4	0.386621	1.32124	0.918002	0.205143	0.648281	0.531006	0.20181	-0.672961	-0.52343	Q9NP97;Q8TF09	Q9NP97;Q8TF09	Dynein light chain roadblock-type 1;Dynein light chain roadblock-type 2	DYNLRB1;DYNLRB2	934
17.6014	14.6024	16.8377	20.0574	20.5551	20.0141	18.2187	19.7172	21.089	20.0785				-1								1	1	1	5.5	5.5	5.5	29.572	0.0069525	6.6007	7890300	13	6	0.159995	0.907021	0.426287	0.155827	0.527249	0.41637	0.057609	-0.379772	-0.166594	Q9NQT5	Q9NQT5	Exosome complex component RRP40	EXOSC3	937
22.9344	17.38	19.5315	21.7537	22.3302	21.6897	22.1319	21.4098	21.7075	19.7878				-1								6	6	6	26.5	26.5	26.5	49.844	0	44.896	32847000	26	24	0.844075	2.33217	1.81809	0.545967	0.965648	1.23484	0.398876	-1.36652	-0.94286	Q9NR12	Q9NR12	PDZ and LIM domain protein 7	PDLIM7	938
28.2223	26.6002	26.7794	25.941	25.9285	26.7115	26.3668	25.2853	26.8582	26.3191				-1								36	36	34	52.9	52.9	49.4	87.343	0	323.31	1101000000	43	265	0.97905	-0.732264	-2.08906	0.678168	-0.617107	-1.49266	0.136863	0.115157	0.370657	Q9NR30	Q9NR30	Nucleolar RNA helicase 2	DDX21	939
21.9005	16.2059	20.2602	21.6046	22.2336	21.1233	21.7405	20.2754	22.4061	21.2709				-1								1	1	1	8.1	8.1	8.1	16.829	0.0076239	9.9408	28437000	6	9	0.295859	1.45551	0.729734	0.233387	0.420467	0.59434	0.20552	-1.03504	-0.531862	Q9NRP0	Q9NRP0	Oligosaccharyltransferase complex subunit OSTC	OSTC	941
23.6149	19.4941	22.5493	23.8179	24.5199	23.7942	24.0696	23.2461	23.9325	23.4321				-1								6	6	6	77.5	77.5	77.5	15.521	0	102.16	128000000	7	51	0.498895	1.65898	1.14237	0.42471	0.55805	0.994919	0.306202	-1.10093	-0.75163	Q9NS69	Q9NS69	Mitochondrial import receptor subunit TOM22 homolog	TOMM22	943
17.9993	15.3229	19.6736	20.2315	20.4614	20.4544	19.0965	18.8785	20.535	18.1952				-1								3	3	3	5.8	5.8	5.8	66.115	0	16.781	7809900	45	5	0.388077	1.46111	0.920961	0.513821	-0.64102	-1.17177	0.619539	-2.10213	-1.37846	Q9NSD9	Q9NSD9	Phenylalanine--tRNA ligase beta subunit	FARSB	944
21.5794	16.3523	18.627	18.3275	17.3854	18.258	18.8127	18.2161	19.891	18.8457				-1								2	2	2	7.4	7.4	7.4	43.547	0	16.746	3843100	26	5	0.069699	-0.2249	-0.199329	0.245037	-0.266045	-0.620046	0.0128794	-0.0411447	-0.0389728	Q9NUD5	Q9NUD5	Zinc finger CCHC domain-containing protein 3	ZCCHC3	946
21.3817	19.1318	19.5687	17.6664	18.5355	18.5305	19.1156	18.0824	18.0396	18.0388				-1								2	2	2	4.9	4.9	4.9	62.608	0	13.681	4084400	39	3	0.13668	0.174448	0.370211	0.00560827	-0.0107091	-0.0171084	0.100811	-0.185157	-0.28072	Q9NUL3	Q9NUL3	Double-stranded RNA-binding protein Staufen homolog 2	STAU2	947
22.0341	20.3561	22.9193	24.1067	24.067	24.6628	24.1713	23.0939	23.8305	23.5423				-1								10	10	9	31.7	31.7	27.3	49.398	0	78.331	130750000	24	56	0.442804	1.20115	1.03114	0.0670779	-0.11886	-0.192288	0.465587	-1.32001	-1.07649	Q9NVA2;Q14141;Q92599	Q9NVA2	Septin-11	SEPT11	948
25.5123	22.9067	24.1312	23.756	24.693	24.585	24.3288	24.0964	24.8723	23.8351				-1								14	14	4	26.5	26.5	8.2	71.368	0	93.574	225240000	45	85	0.350685	0.501317	0.84442	0.294735	0.215257	0.727346	0.176106	-0.28606	-0.4642	Q9NVI7	Q9NVI7	ATPase family AAA domain-containing protein 3A	ATAD3A	949
25.8245	23.8759	24.4977	24.0034	24.3237	24.1681	24.0932	23.7024	24.9655	24.2378				-1								15	15	15	33.3	33.3	33.3	75.406	0	124.6	239260000	36	98	0.362688	-0.319975	-0.86912	0.323888	-0.18328	-0.788774	0.144233	0.136695	0.388542	Q9NVP1	Q9NVP1	ATP-dependent RNA helicase DDX18	DDX18	950
20.8385	21.4263	17.1786	19.9327	18.8665	20.7439	18.8756	19.0162	19.9456	20.2239				-1		#ERROR!	WT281_W281P					4	4	4	6.9	6.9	6.9	85.737	0	23.746	10693000	47	5	1.61531	-1.6125	-3.52916	0.123804	-0.365665	-0.338566	0.459817	1.24684	1.06503	Q9NW13	Q9NW13	RNA-binding protein 28	RBM28	951
18.8017	20.591	21.9587	21.4929	20.7504	18.8249	21.2665	20.9142	18.2594	20.63				-1								2	2	2	5.9	5.9	5.9	33.216	0	12.001	16492000	15	14	0.651445	1.1502	1.4406	0.0777719	0.218189	0.220826	0.302804	-0.932014	-0.744451	Q9NWB6	Q9NWB6	Arginine and glutamate-rich protein 1	ARGLU1	953
24.2378	21.6221	21.7883	20.3196	22.3952	21.3041	23.5673	19.0791	23.4923	19.4537				-1								6	6	6	8.1	8.1	8.1	117.15	0	85.144	61548000	51	32	0.0298364	0.157824	0.0886703	0.142676	0.543219	0.384777	0.11225	0.385394	0.309722	Q9NWH9	Q9NWH9	SAFB-like transcription modulator	SLTM	954
25.9888	25.2115	24.6826	23.432	23.8023	24.1494	24.0774	22.7971	24.1357	24.1497				-1								14	14	14	39.1	39.1	39.1	43.614	0	160.99	238960000	21	76	0.825678	-0.940013	-1.78169	0.424784	-0.529067	-0.995066	0.333442	0.410945	0.808699	Q9NX58	Q9NX58	Cell growth-regulating nucleolar protein	LYAR	956
20.4406	20.2481	21.432	21.9756	22.8957	22.4537	23.3301	22.3007	23.1655	21.1659				-1								5	5	5	22	22	22	26.152	0	36.013	50643000	18	42	0.652904	1.31567	1.44344	0.992701	0.88839	2.11692	0.178302	-0.427283	-0.469317	Q9NX63	Q9NX63	MICOS complex subunit MIC19	CHCHD3	957
23.3794	21.4354	21.4504	20.9391	21.0059	21.3082	20.6626	20.3066	21.0885	20.2103				-1								4	4	4	24.9	24.9	24.9	22.348	0	24.624	29726000	14	15	0.239195	-0.253035	-0.607184	1.06699	-0.574189	-2.27023	0.335389	-0.321154	-0.812746	Q9NY12	Q9NY12	H/ACA ribonucleoprotein complex subunit 1	GAR1	959
23.2011	22.4837	22.8143	23.1162	22.9781	23.4588	23.796	22.9574	23.6168	22.8				-1								9	8	8	14.5	13.3	13.3	106.12	0	49.905	94643000	51	41	0.251933	0.277021	0.635155	0.125406	0.114073	0.342531	0.158474	-0.162947	-0.422674	Q9NYF8	Q9NYF8	Bcl-2-associated transcription factor 1	BCLAF1	961
23.1089	21.3029	21.0522	23.3104	22.4109	23.553	23.2051	21.3685	22.9189	23.3395				-1								5	5	5	18.8	18.8	18.8	36.034	0	35.153	73014000	17	25	0.0832309	-0.192256	-0.235207	0.117999	-0.310356	-0.324129	0.0397582	-0.118099	-0.116974	Q9NZ01	Q9NZ01	Very-long-chain enoyl-CoA reductase	TECR	962
27.9353	24.8499	26.4472	25.5747	25.967	25.8498	25.1277	24.7973	26.2977	25.8243				-1								23	21	21	45.9	41.9	41.9	63.48	0	320.17	762160000	35	141	0.260594	-0.359925	-0.654026	0.694182	-0.659906	-1.52387	0.237032	-0.299981	-0.602409	Q9NZI8	Q9NZI8	Insulin-like growth factor 2 mRNA-binding protein 1	IGF2BP1	963
23.7447	23.3657	23.4651	23.3842	23.0677	23.8219	23.9162	22.6391	21.8765	22.7167				-1								10	10	10	9.7	9.7	9.7	158.49	0	84.106	104120000	39	51	0.412609	0.554722	0.970588	0.366269	-0.349379	-0.876465	0.936165	-0.904101	-2.00214	Q9NZM4	Q9NZM4	Glioma tumor suppressor candidate region gene 1 protein	GLTSCR1	964
21.5768	18.1958	18.7054	18.8843	16.6395	18.3085	18.4964	17.5518	18.5597	17.6112				-1								3	3	3	13.6	13.6	13.6	54.389	0	21.428	4055900	19	5	0.39154	-0.559644	-0.927994	0.886682	-1.07019	-1.90284	0.719612	-0.510544	-1.57349	Q9NZM5	Q9NZM5	Glioma tumor suppressor candidate region gene 2 protein	GLTSCR2	965
18.4938	18.9601	19.4945	20.7781	20.5114	20.1467	20.4237	20.7685	21.8053	19.6778				-1								2	2	2	25.3	25.3	25.3	15.892	0	35.733	13399000	9	11	0.186458	0.420144	0.48823	0.483877	0.428121	1.11272	0.002799	0.00797653	0.00856575	Q9NZT1	Q9NZT1	Calmodulin-like protein 5	CALML5	966
20.8506	19.4196	20.9338	22.3817	22.5377	22.2596	21.3405	21.5144	22.1767	21.7103				-1								4	4	4	18.8	18.8	18.8	43.159	0	29.051	34993000	17	23	0.304223	0.695328	0.74745	0.0345543	-0.0608419	-0.102197	0.319492	-0.75617	-0.779575	Q9P035	Q9P035	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	HACD3	967
23.8179	15.9282	20.5388	21.2522	22.3687	20.9738	21.1966	19.6507	21.4342	18.9019				-1								4	4	4	30.6	30.6	30.6	16.698	0	25.487	32834000	10	12	0.58205	2.31724	1.30537	0.0642927	0.150405	0.184773	0.605126	-2.16683	-1.35037	Q9P0J0	Q9P0J0	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	NDUFA13	968
19.2287	20.4088	21.9008	22.0342	22.5718	21.682	21.5417	21.1184	21.5054	22.1849				-1								3	3	3	17.7	17.7	17.7	27.893	0	19.09	32890000	14	17	0.218173	0.377593	0.560413	0.104191	-0.128359	-0.289339	0.406956	-0.505952	-0.959189	Q9P0L0	Q9P0L0	Vesicle-associated membrane protein-associated protein A	VAPA	969
21.1581	17.9024	22.0229	22.243	22.4263	22.9852	20.0391	22.1535	22.952	22.1902				-1								7	7	7	22	22	22	56.084	0	48.095	44391000	32	21	0.108803	0.524806	0.301032	0.469885	-0.87735	-1.08502	0.366637	-1.40216	-0.87722	Q9P258	Q9P258	Protein RCC2	RCC2	971
23.329	19.2362	20.921	23.2024	23.0553	22.2323	21.7991	21.3419	22.4712	22.8043				-1								9	9	9	8.9	8.9	8.9	152.45	0	61.312	55881000	108	39	0.170031	0.561525	0.449979	0.0211751	-0.0531063	-0.0635039	0.17733	-0.614631	-0.467054	Q9P2E9;Q8N4C6	Q9P2E9	Ribosome-binding protein 1	RRBP1	972
24.1321	22.2034	22.0414	21.4446	21.3818	21.371	20.7997	20.7962	22.1572	21.4872				-1		#ERROR!	WT281_W281P					7	7	7	15.8	15.8	15.8	64.121	0	42.987	47094000	33	19	1.46781	-0.956701	-3.16393	1.02112	-0.626434	-2.17522	0.453104	0.330266	1.05167	Q9P2K5	Q9P2K5	Myelin expression factor 2	MYEF2	973
27.1377	23.6766	29.1272	22.879	22.7883	24.4708	23.0786	22.7081	21.9865	23.2052				-1								1	1	1	3.2	3.2	3.2	53.837	0.007034	6.7463	815180000	24	4	0.0660428	-0.0977713	-0.189499	0.631903	-2.634	-1.40254	0.582681	-2.53623	-1.3066	Q9UBS8	Q9UBS8	E3 ubiquitin-protein ligase RNF14	RNF14	975
21.9446	16.5033	16.6184	18.7518	19.7575	18.716	19.9715	18.827	19.9673	17.7517				-1								2	2	2	4.5	4.5	4.5	70.182	0.0039062	11.293	6089600	35	1	0.603625	1.44457	1.34745	0.880817	1.48997	1.89114	0.0121447	0.0453936	0.0367796	Q9UBU9	Q9UBU9	Nuclear RNA export factor 1	NXF1	976
23.1519	16.2979	16.1042	18.9898	21.1624	19.0899	20.2118	18.3219	21.8297	19.9502				-1								3	3	3	16.7	16.7	16.7	31.282	0	49.05	16608000	18	4	0.106591	0.539456	0.295431	0.645059	1.83742	1.42816	0.274687	1.29796	0.684488	Q9UBX3	Q9UBX3	Mitochondrial dicarboxylate carrier	SLC25A10	977
20.5171	20.002	19.9812	20.1117	18.6113	20.3359	17.8308	18.8458	19.9689	20.2106				-1		#ERROR!	WT281_W281P	#ERROR!	WT281_W281X			1	1	1	7.4	7.4	7.4	19.621	0.0072816	7.2987	8752800	6	8	2.17465	-1.63117	-5.16198	2.21323	-1.71363	-5.29198	0.255436	-0.0824598	-0.642802	Q9UHA3	Q9UHA3	Probable ribosome biogenesis protein RLP24	RSL24D1	982
20.7326	18.4325	20.5697	22.9906	22.5043	22.5874	23.2945	22.1584	23.2471	22.9065				-1								9	9	9	16.6	16.6	16.6	85.225	0	57.409	57024000	57	33	0.285634	1.12368	0.707957	0.298226	0.603151	0.734758	0.109263	-0.520531	-0.302194	Q9UHB6	Q9UHB6	LIM domain and actin-binding protein 1	LIMA1	983
24.1162	22.0775	23.6136	24.8508	25.2295	25.1374	25.176	24.3066	24.9101	24.6547				-1								18	18	18	39.6	39.6	39.6	65.401	0	153.59	258550000	39	117	0.464301	1.02325	1.07394	0.266505	0.37012	0.666838	0.254784	-0.653126	-0.641381	Q9UHD8	Q9UHD8	Septin-9	SEPT9	985
21.0223	19.8813	22.5085	24.0631	23.9809	23.492	23.358	23.8831	24.2246	23.0533				-1								10	10	10	28.8	28.8	28.8	59.875	0	75.848	109470000	28	51	0.443433	1.35421	1.03239	0.320831	0.386088	0.782378	0.283937	-0.968123	-0.70433	Q9UHX1	Q9UHX1	Poly(U)-binding-splicing factor PUF60	PUF60	986
28.6811	24.5766	26.0134	26.1875	27.3026	26.4686	27.4218	25.274	28.0532	25.6502				-1								29	29	24	56	56	48.3	74.175	0	323.31	1409500000	35	273	0.174872	0.572852	0.461318	0.247036	0.442986	0.624433	0.0427199	-0.129867	-0.125319	Q9UJS0	Q9UJS0	Calcium-binding mitochondrial carrier protein Aralar2	SLC25A13	988
22.7534	19.2728	22.1585	23.6215	24.1398	23.3566	23.129	22.7364	23.77	23.5215				-1								10	10	10	39.9	39.9	39.9	38.534	0	129.86	97023000	20	49	0.308059	1.147	0.755547	0.179168	0.289508	0.471333	0.218642	-0.857492	-0.561464	Q9UJZ1	Q9UJZ1	Stomatin-like protein 2, mitochondrial	STOML2	989
23.2538	21.5094	22.215	21.2254	21.0313	21.7339	19.823	19.0715	22.8221	21.7973				-1		#ERROR!	WT281_W281P					6	6	6	33.9	33.9	33.9	27.56	0	37.679	38477000	16	20	1.38586	-2.06766	-2.97039	1.28511	-1.74952	-2.74072	0.258272	0.318139	0.648977	Q9UKD2	Q9UKD2	mRNA turnover protein 4 homolog	MRTO4	990
25.5007	21.6826	22.757	21.941	23.0321	22.2935	22.0726	21.8287	23.3689	21.8334				-1								8	8	8	35.6	35.6	35.6	32.463	0	80.071	98378000	19	39	0.00813457	0.0161343	0.0247448	0.0146955	-0.0193825	-0.0443801	0.0201085	-0.0355167	-0.0603739	Q9UKM9	Q9UKM9	RNA-binding protein Raly	RALY	991
20.2997	19.0272	20.047	21.7607	22.0519	19.4809	21.1472	20.922	21.8515	20.9982				-1								4	4	4	4.9	4.9	4.9	151.86	0	23.064	21729000	76	6	0.342183	0.748116	0.826843	0.543666	0.94418	1.23034	0.0630205	0.196065	0.181329	Q9UKV3	Q9UKV3	Apoptotic chromatin condensation inducer in the nucleus	ACIN1	992
22.6475	18.5724	21.763	23.4822	24.1144	23.0416	23.3504	23.1046	23.3151	22.7669				-1								8	8	8	24.5	24.5	24.5	53.248	0	70.002	86321000	24	36	0.574172	1.97168	1.28999	0.564556	0.760886	1.2712	0.312224	-1.2108	-0.764317	Q9ULV4	Q9ULV4	Coronin-1C	CORO1C	993
20.5051	15.6654	17.6607	18.0612	18.6598	17.5412	19.6921	16.9669	20.4775	17.6636				-1								2	2	2	4.2	4.2	4.2	71.639	0	15.652	3795300	28	3	0.113902	0.504084	0.313875	0.351561	0.685277	0.846228	0.0440313	0.181193	0.129	Q9ULX6	Q9ULX6	A-kinase anchor protein 8-like	AKAP8L	994
26.2649	24.1465	25.128	25.0306	25.2453	25.4444	25.0613	24.3108	25.5927	24.8128				-1								15	15	15	54	54	54	55.18	0	193.4	391470000	19	144	0.014251	0.021801	0.0430587	0.453871	-0.328515	-1.0532	0.330774	-0.350316	-0.803143	Q9UMS4	Q9UMS4	Pre-mRNA-processing factor 19	PRPF19	995
19.6606	14.7755	20.526	21.4407	19.8994	20.5367	18.2667	19.8755	19.2778	20.2915				-1								2	2	2	6.2	6.2	6.2	54.12	0	15.16	9736200	29	6	0.278459	1.23224	0.692593	1.12903	-1.48728	-2.40074	0.722558	-2.71952	-1.57924	Q9UN86	Q9UN86	Ras GTPase-activating protein-binding protein 2	G3BP2	996
18.1864	17.6988	20.1343	21.6866	22.2563	21.6274	21.8521	20.1885	21.6817	21.7943				-1								1	1	1	7.6	7.6	7.6	21.08	0.0039267	11.406	24757000	6	5	0.281625	1.0407	0.699382	0.127858	0.282824	0.348584	0.203175	-0.757874	-0.526537	Q9UNL2	Q9UNL2	Translocon-associated protein subunit gamma	SSR3	997
22.1758	19.9861	20.2062	19.6842	20.7856	20.781	18.9079	16.5334	21.7292	17.954				-1								4	4	4	17.9	17.9	17.9	35.236	0	24.884	15406000	23	12	0.280908	-1.14745	-0.697845	0.510979	-1.48153	-1.16618	0.106066	-0.334078	-0.294102	Q9UNQ2	Q9UNQ2	Probable dimethyladenosine transferase	DIMT1	998
21.9501	17.5437	21.4207	21.9804	22.691	22.3142	21.1803	20.2809	23.0058	20.8841				-1								11	10	10	1.8	1.7	1.7	838.3	0	61.394	37182000	473	15	0.200875	0.906204	0.521302	0.279463	-0.521005	-0.694748	0.370881	-1.42721	-0.885908	Q9UPN3	Q9UPN3	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	MACF1	1001
24.6912	21.779	23.2175	23.464	23.7196	22.8152	23.4156	22.5643	24.3177	22.8631				-1								17	17	17	9.7	9.7	9.7	299.61	0	114.32	119130000	153	61	0.109749	0.246583	0.303422	0.0594445	0.0676289	0.171607	0.0834037	-0.178954	-0.23566	Q9UQ35	Q9UQ35	Serine/arginine repetitive matrix protein 2	SRRM2	1006
18.6752	19.1017	18.7986	22.3179	22.3675	22.2765	19.4486	20.4688	20.2281	21.8446				-1								7	7	7	19.3	19.3	19.3	43.786	0	45.146	23899000	24	8	0.115085	0.370181	0.316842	0.0909721	-0.36936	-0.255395	0.201949	-0.739541	-0.523747	Q9UQ80	Q9UQ80	Proliferation-associated protein 2G4	PA2G4	1007
19.5058	16.8132	17.3082	19.8735	19.4473	19.5043	19.109	18.6787	19.5382	18.9901				-1								2	2	2	2.3	2.3	2.3	141.54	0	15.362	2964300	81	4	0.297296	0.631188	0.732785	0.0775386	0.182993	0.220208	0.144055	-0.448195	-0.388113	Q9UQE7	Q9UQE7	Structural maintenance of chromosomes protein 3	SMC3	1008
23.4025	22.3032	22.1925	20.3198	20.5932	21.6092	19.021	19.4394	22.4776	21.4365				-1		#ERROR!	WT281_W281P					4	4	4	35	35	35	20.462	0	27.651	37068000	11	17	1.86025	-2.38793	-4.19097	1.09402	-1.68931	-2.3268	0.473112	0.698616	1.09141	Q9Y221	Q9Y221	60S ribosome subunit biogenesis protein NIP7 homolog	NIP7	1010
23.4488	16.7056	19.8552	22.6766	23.3538	21.5602	21.0427	21.1999	22.8988	22.4974				-1								5	5	5	31.1	31.1	31.1	28.068	0	44.936	51225000	18	33	0.211564	1.16486	0.54554	0.171067	0.501504	0.452409	0.111071	-0.663356	-0.306754	Q9Y224	Q9Y224	UPF0568 protein C14orf166	C14orf166	1011
22.4341	19.1283	18.8804	20.6807	21.5891	19.4214	21.201	19.0136	22.1235	19.2324				-1								6	6	6	16.8	16.8	16.8	51.156	0	36.309	20385000	28	14	0.127238	0.439824	0.347055	0.415638	0.940416	0.976687	0.169246	0.500591	0.448133	Q9Y230	Q9Y230	RuvB-like 2	RUVBL2	1012
19.3877	16.5354	17.3333	18.9764	20.7393	19.8835	18.2668	18.8106	19.7001	20.1146				-1								2	2	2	5.1	5.1	5.1	66.726	0.0026385	11.579	5020200	32	1	0.132645	0.488852	0.360347	0.196534	0.541138	0.51139	0.0127552	0.0522868	0.0386023	Q9Y262	Q9Y262	Eukaryotic translation initiation factor 3 subunit L	EIF3L	1014
23.4251	18.1832	19.9635	21.786	22.3005	21.3467	22.3097	20.4757	23.4731	21.3745				-1								6	6	6	19.5	19.5	19.5	50.227	0	58.066	45052000	22	26	0.154865	0.685036	0.414075	0.333188	0.663212	0.808169	0.00437502	-0.0218245	-0.0133649	Q9Y265	Q9Y265	RuvB-like 1	RUVBL1	1015
23.7037	22.9334	23.8902	24.8574	25.3649	24.8673	24.6937	23.8939	25.195	24.9529				-1								11	11	11	52.3	52.3	52.3	30.658	0	148.04	255040000	18	92	0.127774	0.290379	0.348377	0.0738937	0.112548	0.210533	0.0797425	-0.177831	-0.226031	Q9Y277	Q9Y277	Voltage-dependent anion-selective channel protein 3	VDAC3	1016
25.4888	20.9604	22.2749	22.3641	23.1031	22.0846	23.4685	21.1537	24.395	20.2506				-1								9	9	9	32.1	32.1	32.1	57.563	0	88.327	110310000	26	38	0.183492	0.706453	0.481371	0.175022	0.333879	0.461668	0.104665	-0.372574	-0.290544	Q9Y285	Q9Y285	Phenylalanine--tRNA ligase alpha subunit	FARSA	1017
19.2242	17.964	19.4217	21.3397	22.1689	20.5468	19.4295	16.6165	20.1559	20.2803				-1								4	4	4	14.4	14.4	14.4	40.542	0	24.149	11132000	26	4	0.0115009	-0.0617135	-0.0348543	0.239422	-1.03107	-0.607685	0.445267	-0.96936	-1.03605	Q9Y295	Q9Y295	Developmentally-regulated GTP-binding protein 1	DRG1	1018
21.1167	18.568	17.9322	17.249	17.3583	17.9907	19.5288	17.7713	19.7248	17.379				-1								1	1	1	2.3	2.3	2.3	67.497	0.0068886	6.5385	4285300	34	1	0.1308	-0.337819	-0.355823	0.282419	0.495478	0.701082	0.508294	0.833297	1.16089	Q9Y2R4	Q9Y2R4	Probable ATP-dependent RNA helicase DDX52	DDX52	1019
23.6846	20.6317	21.7	20.211	20.3851	20.5064	18.2952	19.0565	20.5224	19.7619				-1								3	3	3	36.2	36.2	36.2	14.502	0	23.47	25527000	7	7	0.724858	-1.05971	-1.58373	0.959084	-1.5602	-2.04848	0.398684	-0.500487	-0.94247	Q9Y2R5	Q9Y2R5	28S ribosomal protein S17, mitochondrial	MRPS17	1020
24.0489	23.1407	23.8564	24.1371	24.058	24.6659	24.1954	23.8298	23.7753	24.0537				-1								12	12	11	14.9	14.9	14.9	108.66	0	76.552	170210000	57	99	0.568024	0.371162	1.27798	0.299982	-0.192117	-0.738477	0.716035	-0.563279	-1.5665	Q9Y2W1	Q9Y2W1	Thyroid hormone receptor-associated protein 3	THRAP3	1021
22.5795	21.4675	21.3401	22.1927	21.7736	22.6256	22.358	20.7769	22.8077	21.52				-1								7	7	7	16.4	16.4	16.4	59.578	0	44.41	44193000	29	36	0.176187	-0.295577	-0.464389	0.28126	-0.41661	-0.6986	0.0734007	-0.121033	-0.209221	Q9Y2X3	Q9Y2X3	Nucleolar protein 58	NOP58	1022
21.2501	17.2019	18.9944	19.1456	19.3833	17.5951	21.933	18.2054	19.7287	17.8377				-1								2	2	2	13.2	13.2	13.2	32.334	0	15.442	7366900	15	2	0.520848	1.58443	1.18558	0.450661	1.26218	1.0468	0.130873	-0.322259	-0.356001	Q9Y3A4	Q9Y3A4	Ribosomal RNA-processing protein 7 homolog A	RRP7A	1024
21.2613	17.5133	19.4893	19.0228	20.6277	19.9446	19.1014	19.4999	20.1691	20.5407				-1								2	2	2	20.8	20.8	20.8	14.585	0	12.565	9886900	8	6	0.115212	0.335289	0.317161	0.185802	0.257426	0.486716	0.0263781	-0.0778631	-0.0786746	Q9Y3B4	Q9Y3B4	Splicing factor 3B subunit 6	SF3B6	1025
22.6273	19.9312	19.9086	19.8328	18.9546	18.237	16.5443	18.969	19.2354	19.3164				-1								3	3	3	21.4	21.4	21.4	20.683	0	21.588	11180000	14	4	0.734382	-1.33834	-1.60235	0.52963	-1.17013	-1.20282	0.102977	0.168201	0.286247	Q9Y3B7	Q9Y3B7	39S ribosomal protein L11, mitochondrial	MRPL11	1026
20.9122	20.4674	21.3035	18.8936	18.9888	19.2836	18.7673	17.5909	20.9717	20.7991				-1		#ERROR!	WT281_W281P					3	3	3	18	18	18	21.188	0	18.594	11018000	11	8	2.12909	-2.29708	-5.01172	0.730827	-1.37792	-1.5954	0.531904	0.919167	1.20728	Q9Y3C1	Q9Y3C1	Nucleolar protein 16	NOP16	1027
