Intensity 01_rerun	Intensity 02	Intensity 03	Intensity 04	Intensity 05	Intensity 06	Intensity 07	Intensity 08	Intensity 09	Intensity 10	C: Reverse	C: Potential contaminant	C: Taxonomy IDs	C: Student's T-test Significant I315I_I315R	C: Student's T-test significant	C: Student's T-test Significant I315I_I315X	C: Student's T-test significant_	C: Student's T-test Significant I315R_I315X	C: Student's T-test significant__	C: Student's T-test Significant I315R_I315X_	C: Student's T-test significant___	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: iBAQ peptides	N: MS/MS count	N: -Log Student's T-test p-value I315I_I315R	N: Student's T-test Difference I315I_I315R	N: Student's T-test Test statistic I315I_I315R	N: -Log Student's T-test p-value I315I_I315X	N: Student's T-test Difference I315I_I315X	N: Student's T-test Test statistic I315I_I315X	N: -Log Student's T-test p-value I315R_I315X	N: Student's T-test q-value I315R_I315X	N: Student's T-test Difference I315R_I315X	N: Student's T-test Test statistic I315R_I315X	N: -Log Student's T-test p-value I315R_I315X_	N: Student's T-test Difference I315R_I315X_	N: Student's T-test Test statistic I315R_I315X_	T: Protein IDs	T: Majority protein IDs	T: Protein names	T: Gene names	T: id
21.7217	22.1741	22.4087	22.2659	23.2296	21.6403	21.1347	22.0566	22.3332	22.6904			-1									4	4	4	18.1	18.1	18.1	40.313	0	8.8718	50623000	22	14	0.441403	-0.288442	-1.02834	0.11775	-0.208483	-0.323508	0.0427705	0.955975	0.0799586	0.125461	0.0427705	0.0799586	0.125461	Q9BWF3;Q9BQ04	Q9BWF3;Q9BQ04	RNA-binding protein 4;RNA-binding protein 4B	RBM4;RBM4B	767
21.3104	20.8474	21.3749	21.4249	22.3355	21.2491	21.9508	21.2726	20.9464	21.2299			-1			#ERROR!	I315I_I315X					2	2	2	7.1	7.1	7.1	46.089	0	4.3149	28874000	28	17	1.02904	-0.29485	-2.19154	1.34206	-0.872763	-2.86948	0.947731	0.656642	-0.577913	-2.02549	0.947731	-0.577913	-2.02549	Q9BY77	Q9BY77	Polymerase delta-interacting protein 3	POLDIP3	768
21.4752	21.8668	21.994	22.3293	22.9525	21.104	21.8778	22.666	21.5963	22.4454			-1	#ERROR!	I315I_I315R							7	7	7	14.2	14.2	14.2	73.964	0	8.6422	45948000	42	16	1.7644	-0.957865	-3.92309	0.859026	-0.752385	-1.84776	0.226745	0.877107	0.205481	0.579582	0.226745	0.205481	0.579582	Q9BZE4	Q9BZE4	Nucleolar GTP-binding protein 1	GTPBP4	769
23.8688	23.0818	24.0943	23.3655	22.0838	21.6269	22.0089	20.9914	20.2757	21.0226			-1									2	2	2	10.6	10.6	10.6	24.956	0	3.1115	70303000	12	6	0.0396389	-0.13168	-0.116637	0.430927	-1.06753	-1.00738	0.377096	0.784726	-0.935848	-0.898605	0.377096	-0.935848	-0.898605	Q9BZE7	Q9BZE7	UPF0193 protein EVG1	C22orf23	770
20.6429	20.7926	21.1809	20.784	20.0587	17.8824	16.161	21.119	17.4815	21.0854			-1									2	2	2	1.4	1.4	1.4	162.5	0.0030488	2.1578	12139000	108	3	1.01932	-2.27732	-2.1715	0.079285	-0.414704	-0.224824	0.539146	0.763747	1.86262	1.22148	0.539146	1.86262	1.22148	Q9BZF9	Q9BZF9	Uveal autoantigen with coiled-coil domains and ankyrin repeats	UACA	771
21.6869	21.3911	21.7259	21.2589	23.7152	22.1925	21.7788	21.8249	22.4518	22.7502			-1									4	4	4	9.9	9.9	9.9	59.004	0	8.2721	50774000	34	15	0.0424066	0.0671107	0.124438	0.210094	-0.394843	-0.542219	0.230522	0.881077	-0.461954	-0.587985	0.230522	-0.461954	-0.587985	Q9BZZ5	Q9BZZ5	Apoptosis inhibitor 5	API5	772
21.8884	22.4059	22.6346	22.4417	22.9726	22.0378	21.9009	21.7837	22.165	22.3113			-1									4	4	4	42.2	42.2	42.2	12.349	0	6.5422	51617000	11	20	0.035539	0.0239709	0.105004	0.376258	-0.299779	-0.896894	0.360009	0.792486	-0.32375	-0.863619	0.360009	-0.32375	-0.863619	Q9GZT3	Q9GZT3	SRA stem-loop-interacting RNA-binding protein, mitochondrial	SLIRP	774
19.972	20.5758	20.3003	20.9219	20.7845	20.76	21.3882	20.7617	20.0204	21.3638			-1									2	2	2	3	3	3	115.73	0.0029412	1.9704	17736000	59	3	0.92061	-0.563766	-1.97081	0.410485	-0.372296	-0.966306	0.203864	0.882476	0.19147	0.528104	0.203864	0.19147	0.528104	Q9H0A0	Q9H0A0	N-acetyltransferase 10	NAT10	775
21.8023	21.857	21.9594	22.2028	22.7402	20.8986	21.1446	22.1948	20.4275	22.478			-1	#ERROR!	I315I_I315R							5	5	5	7.5	7.5	7.5	108.58	0	6.3301	39693000	54	21	1.33674	-1.23084	-2.85734	0.641918	-0.887023	-1.42205	0.296738	0.826218	0.343817	0.731599	0.296738	0.343817	0.731599	Q9H0D6	Q9H0D6	5-3 exoribonuclease 2	XRN2	776
21.8687	21.8107	22.453	22.1304	23.1106	20.5978	22.7344	22.4014	20.8855	22.4109			-1	#ERROR!	I315I_I315R	#ERROR!	I315I_I315X					6	6	6	19.6	19.6	19.6	50.646	0	18.705	48516000	25	29	1.4926	-1.21624	-3.22372	1.80805	-1.66804	-4.0436	1.00205	0.626526	-0.451802	-2.13605	1.00205	-0.451802	-2.13605	Q9H0S4	Q9H0S4	Probable ATP-dependent RNA helicase DDX47	DDX47	778
23.0705	23.6663	24.0383	23.0527	24.2364	21.497	23.1867	23.0218	20.4352	22.9318			-1									12	12	12	16.2	16.2	16.2	127.59	0	25.643	98256000	49	53	0.52504	-1.13594	-1.19381	0.908603	-1.95425	-1.9467	1.18718	0.693965	-0.818312	-2.52534	1.18718	-0.818312	-2.52534	Q9H6R4	Q9H6R4	Nucleolar protein 6	NOL6	780
17.0311	21.6587	21.944	22.1189	17.8058	22.2227	20.5643	22.5855	22.4907	22.5389			-1									4	4	4	9.2	9.2	9.2	66.999	0	4.5816	36625000	28	12	0.433886	-0.290409	-1.01331	0.747097	2.01931	1.62721	0.877588	0.637374	2.30972	1.8847	0.877588	2.30972	1.8847	Q9H8M2	Q9H8M2	Bromodomain-containing protein 9	BRD9	782
20.9441	21.7784	20.8673	19.8916	20.9097	20.8963	20.9228	20.6199	21.7146	21.0597			-1									3	3	3	11.8	11.8	11.8	35.619	0	10.868	21648000	18	13	0.993313	0.939353	2.11817	0.924938	0.563157	1.97952	0.479037	0.744685	-0.376195	-1.10315	0.479037	-0.376195	-1.10315	Q9H9B4	Q9H9B4	Sideroflexin-1	SFXN1	783
22.5873	23.4807	23.6095	23.325	24.4517	22.9701	23.3851	23.6171	23.2462	23.8467			-1									5	5	5	42.1	42.1	42.1	22.743	0	20.31	121330000	14	38	0.796304	-0.363906	-1.72377	0.751094	-0.583086	-1.63504	0.241456	0.871418	-0.21918	-0.612169	0.241456	-0.21918	-0.612169	Q9H9Z2	Q9H9Z2	Protein lin-28 homolog A	LIN28A	784
21.3834	20.6963	20.4334	21.4466	21.9207	20.3154	19.8379	20.3225	20.575	21.4828			-1									3	3	3	12.9	12.9	12.9	31.932	0	4.7893	20725000	19	24	0.629412	-0.555033	-1.39769	0.116568	-0.20178	-0.320554	0.18542	0.880962	0.353252	0.485833	0.18542	0.353252	0.485833	Q9HAN9	Q9HAN9	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	NMNAT1	785
22.5787	21.5476	21.9185	21.6171	23.1135	20.9503	21.3994	22.3889	21.8097	22.1429			-1									6	6	6	9	9	9	113.67	0	7.9097	44177000	60	18	0.834039	-0.613721	-1.79822	0.552253	-0.707894	-1.24715	0.058607	0.948906	-0.0941734	-0.169322	0.058607	-0.0941734	-0.169322	Q9HCE1	Q9HCE1	Putative helicase MOV-10	MOV10	787
19.0415	19.7926	18.9758	19.2219	18.9139	19.1621	18.8548	18.9742	19.3982	19.0255			-1			#ERROR!	I315I_I315X					2	2	2	10.8	10.8	10.8	27.569	0	2.9383	5329400	12	8	0.883824	0.377145	1.89713	1.33959	0.536104	2.86383	0.890841	0.652423	0.158958	1.91115	0.890841	0.158958	1.91115	Q9NP64	Q9NP64	Nucleolar protein of 40 kDa	ZCCHC17	790
22.2451	22.6334	23.989	22.771	24.0256	21.8065	22.9205	22.8872	20.375	22.4981			-1									3	3	3	32.7	32.7	32.7	11.528	0	5.9589	79010000	6	17	0.765437	-1.11382	-1.66314	1.2715	-2.04006	-2.71034	1.14537	0.690516	-0.926245	-2.43551	1.14537	-0.926245	-2.43551	Q9NPA8	Q9NPA8	Transcription and mRNA export factor ENY2	ENY2	791
17.1589	22.0796	22.6364	20.8591	21.4976	23.0654	22.1882	21.5588	22.5796	21.1732			-1	#ERROR!	I315I_I315R							7	7	7	17.1	17.1	17.1	74.138	0	10.179	41093000	36	24	1.77263	1.3778	3.94563	0.462523	0.467424	1.0704	1.10292	0.647081	-0.910376	-2.34552	1.10292	-0.910376	-2.34552	Q9NPI1	Q9NPI1	Bromodomain-containing protein 7	BRD7	793
17.9629	18.3757	18.7248	17.8705	20.7345	19.1785	19.6327	17.4632	19.7878	19.7886			-1									1	1	1	5.5	5.5	5.5	29.572	0.0029542	2.0038	4961700	13	5	0.376031	0.739897	0.89643	0.33937	-0.583325	-0.821013	0.647968	0.774723	-1.32322	-1.43383	0.647968	-1.32322	-1.43383	Q9NQT5	Q9NQT5	Exosome complex component RRP40	EXOSC3	794
19.6944	19.5449	19.474	19.1194	19.9991	19.5582	17.6415	19.5871	19.4789	20.1572			-1									3	3	3	9.2	9.2	9.2	49.844	0	3.0045	7418500	26	5	0.113146	-0.0939255	-0.311976	0.274502	0.489151	0.684091	0.306519	0.820147	0.583076	0.752299	0.306519	0.583076	0.752299	Q9NR12	Q9NR12	PDZ and LIM domain protein 7	PDLIM7	795
25.7058	24.9513	25.0698	25.8007	26.6288	25.1792	24.7946	25.9883	25.4227	26.3823			-1	#ERROR!	I315I_I315R							22	22	22	35.6	35.6	35.6	87.343	0	101.89	550710000	43	169	1.7878	-0.872708	-3.98738	0.206312	-0.313311	-0.533659	0.396559	0.792727	0.559397	0.938169	0.396559	0.559397	0.938169	Q9NR30;Q9BQ39	Q9NR30	Nucleolar RNA helicase 2	DDX21	796
17.5621	20.5596	21.2862	20.3938	21.8953	20.1492	20.0919	21.1797	20.2793	20.5777			-1									1	1	1	8.1	8.1	8.1	16.829	0	3.0577	15757000	6	10	0.658915	-0.387693	-1.45515	0.631612	-0.761723	-1.40198	0.256192	0.853736	-0.37403	-0.64445	0.256192	-0.37403	-0.64445	Q9NRP0	Q9NRP0	Oligosaccharyltransferase complex subunit OSTC	OSTC	798
22.9376	23.0421	23.4904	22.3492	23.9967	23.1027	23.1785	23.4864	22.8524	23.2908			-1									5	5	5	59.9	59.9	59.9	15.521	0	27.402	98626000	7	44	0.0408148	-0.0430692	-0.119956	1.04484	-0.556149	-2.22419	0.532849	0.760558	-0.513079	-1.20914	0.532849	-0.513079	-1.20914	Q9NS69	Q9NS69	Mitochondrial import receptor subunit TOM22 homolog	TOMM22	799
22.1422	22.8785	22.5237	22.2952	23.6932	22.9987	22.1035	22.3746	22.671	22.6623			-1									8	8	8	23.8	23.8	23.8	49.398	0	33.336	68721000	24	28	1.29297	0.405362	2.75833	0.0539268	0.0759144	0.156488	0.270023	0.844176	-0.329447	-0.674439	0.270023	-0.329447	-0.674439	Q9NVA2;Q14141;Q92599	Q9NVA2	Septin-11	SEPT11	801
23.725	24.0498	23.9165	23.582	24.638	23.6373	23.473	24.0637	23.4396	24.1651			-1									12	12	3	26.3	26.3	7.1	71.368	0	63.315	158150000	45	64	0.376164	-0.228003	-0.896703	0.32049	-0.300274	-0.781665	0.0655259	0.949851	-0.0722707	-0.188105	0.0655259	-0.0722707	-0.188105	Q9NVI7	Q9NVI7	ATPase family AAA domain-containing protein 3A	ATAD3A	802
22.9173	22.2923	22.8969	22.7033	23.805	22.7596	22.1362	23.4103	23.4134	23.5772			-1									8	8	8	16.6	16.6	16.6	75.406	0	17.429	88898000	36	50	0.412227	-0.40852	-0.969819	0.0750821	-0.124305	-0.213694	0.198176	0.874421	0.284215	0.515144	0.198176	0.284215	0.515144	Q9NVP1	Q9NVP1	ATP-dependent RNA helicase DDX18	DDX18	803
23.4112	23.6333	24.8905	24.0561	23.5284	22.5155	24.5578	24.0334	22.2181	23.6213			-1									8	8	8	9.6	9.6	9.6	117.15	0	48.485	150460000	51	49	1.15607	-1.11465	-2.45839	1.21402	-1.53659	-2.58366	0.413792	0.780361	-0.421939	-0.972969	0.413792	-0.421939	-0.972969	Q9NWH9	Q9NWH9	SAFB-like transcription modulator	SLTM	807
21.6119	20.929	19.3639	20.8971	22.1285	21.4865	20.8317	20.4001	21.3642	21.1608			-1									2	2	2	9	9	9	43.614	0	7.7944	23646000	21	14	0.71974	0.440555	1.57374	0.233415	0.485211	0.594403	0.0178961	0.980596	0.0446561	0.0538589	0.0178961	0.0446561	0.0538589	Q9NX58	Q9NX58	Cell growth-regulating nucleolar protein	LYAR	808
22.4496	22.6317	22.7348	21.3597	24.5534	23.4244	23.903	24.7118	23.4791	23.4496			-1									6	6	6	22.5	22.5	22.5	26.152	0	13.821	124090000	18	35	0.0015209	0.0047315	0.0046612	0.388825	-0.551956	-0.92248	0.191667	0.87416	-0.556687	-0.500231	0.191667	-0.556687	-0.500231	Q9NX63	Q9NX63	MICOS complex subunit MIC19	CHCHD3	809
23.9201	23.904	24.3053	22.6476	23.0677	21.8294	22.215	21.8418	21.5892	21.3039			-1									9	9	9	31.8	31.8	31.8	39.594	0	70.212	85761000	23	43	0.241644	0.509752	0.612583	0.325598	-0.755122	-0.792348	0.811099	0.679366	-1.26487	-1.75291	0.811099	-1.26487	-1.75291	Q9NYL9	Q9NYL9	Tropomodulin-3	TMOD3	812
21.7521	21.7084	22.0034	21.7035	22.884	21.1034	22.09	21.676	21.3441	21.5809			-1			#ERROR!	I315I_I315X					2	2	2	6.8	6.8	6.8	36.034	0	2.6835	38185000	17	10	0.677762	-0.268136	-1.49186	1.33034	-0.940481	-2.84276	1.11852	0.668464	-0.672345	-2.37847	1.11852	-0.672345	-2.37847	Q9NZ01	Q9NZ01	Very-long-chain enoyl-CoA reductase	TECR	813
24.4755	24.5891	24.5356	24.5516	25.4322	23.9036	24.226	24.1341	24.3939	24.5335			-1									11	9	9	25	21	21	63.48	0	40.87	242810000	35	81	0.17091	-0.110852	-0.452041	0.451986	-0.435735	-1.04944	0.34883	0.797545	-0.324883	-0.84059	0.34883	-0.324883	-0.84059	Q9NZI8	Q9NZI8	Insulin-like growth factor 2 mRNA-binding protein 1	IGF2BP1	814
23.2437	23.8308	21.815	23.6767	21.0044	22.8648	21.8224	20.9588	19.571	23.5681			-1									6	6	6	4.3	4.3	4.3	234.71	0	6.6603	70655000	130	8	0.154132	-0.645653	-0.412324	0.153592	0.541626	0.411034	0.568068	0.782278	1.18728	1.27807	0.568068	1.18728	1.27807	Q9NZM1;O75923	Q9NZM1	Myoferlin	MYOF	815
18.6979	22.4629	22.4327	22.041	21.4913	22.0032	21.3413	21.5319	22.0758	21.297			-1									6	6	6	6	6	6	158.49	0	8.3621	35595000	39	22	0.998204	0.557313	2.12817	0.502553	0.425514	1.14958	0.118183	0.920945	-0.131799	-0.324589	0.118183	-0.131799	-0.324589	Q9NZM4	Q9NZM4	Glioma tumor suppressor candidate region gene 1 protein	GLTSCR1	816
19.5458	21.6641	19.9468	19.9862	20.6236	21.6892	19.9239	18.0848	20.266	19.2427			-1	#ERROR!	I315I_I315R							2	2	2	25.3	25.3	25.3	15.892	0	13.31	11009000	9	10	1.35313	2.10188	2.89481	0.930462	1.04168	1.99064	0.819833	0.684511	-1.0602	-1.77014	0.819833	-1.0602	-1.77014	Q9NZT1	Q9NZT1	Calmodulin-like protein 5	CALML5	817
20.4235	20.9044	21.0359	20.4037	19.0578	20.2658	20.3272	20.6682	20.2139	20.7528			-1									1	1	1	3.9	3.9	3.9	43.159	0	3.2919	14132000	17	10	0.234981	-0.146866	-0.597872	0.199466	0.321091	0.51809	0.327209	0.804721	0.467957	0.795711	0.327209	0.467957	0.795711	Q9P035	Q9P035	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	HACD3	818
25.651	24.7373	25.284	24.473	23.4413	24.4697	24.1289	23.0272	23.3512	23.1374			-1									22	22	22	31.5	31.5	31.5	110.04	0	85.025	226240000	67	84	0.435853	0.640213	1.01724	0.0494018	-0.0986277	-0.143979	0.447134	0.765962	-0.738841	-1.03977	0.447134	-0.738841	-1.03977	Q9P0K7	Q9P0K7	Ankycorbin	RAI14	819
19.1401	20.9347	19.9621	20.17	21.2044	20.323	19.6747	20.699	21.0507	20.5357			-1									2	2	2	11.2	11.2	11.2	27.893	0	3.9561	14742000	14	11	0.475918	0.301237	1.09697	0.396972	0.489057	0.939005	0.140555	0.909158	0.18782	0.379636	0.140555	0.18782	0.379636	Q9P0L0	Q9P0L0	Vesicle-associated membrane protein-associated protein A	VAPA	820
20.5719	20.9494	20.9215	20.6246	22.6375	20.3704	21.0203	20.0536	20.5616	20.5659			-1									3	3	3	12.1	12.1	12.1	56.084	0	6.2066	21382000	32	13	0.355255	0.212422	0.85384	0.705447	-0.899312	-1.54584	0.885335	0.654464	-1.11173	-1.90015	0.885335	-1.11173	-1.90015	Q9P258	Q9P258	Protein RCC2	RCC2	821
20.0639	21.3528	19.668	20.0051	20.695	20.9645	19.5525	20.6096	21.7026	20.9245			-1			#ERROR!	I315I_I315X					5	5	5	4.8	4.8	4.8	152.45	0	8.1651	17175000	108	10	1.13107	0.826874	2.40507	1.50311	1.36816	3.24929	0.52645	0.764736	0.541281	1.19658	0.52645	0.541281	1.19658	Q9P2E9	Q9P2E9	Ribosome-binding protein 1	RRBP1	822
20.9507	21.0944	20.164	20.9199	21.6446	19.0579	21.0067	18.9934	19.2392	21.483			-1									3	3	3	7.7	7.7	7.7	64.121	0	4.0655	17427000	33	7	0.268479	-0.668275	-0.671106	0.663695	-1.14125	-1.46446	0.211512	0.880658	-0.472973	-0.545422	0.211512	-0.472973	-0.545422	Q9P2K5	Q9P2K5	Myelin expression factor 2	MYEF2	823
19.3087	20.1708	21.7009	20.1582	20.2633	19.1833	20.0511	19.4038	19.456	17.7629			-1									1	1	1	22.2	22.2	22.2	8.0061	0	3.7647	9447300	5	8	0.257094	0.495096	0.646413	0.831161	-1.06836	-1.79253	0.826598	0.691971	-1.56346	-1.78351	0.826598	-1.56346	-1.78351	Q9UBI6	Q9UBI6	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	GNG12	825
28.9357	28.6533	27.7933	28.3076	23.1829	29.529	26.6769	23.6652	27.8792	27.7912			-1									1	1	1	3.2	3.2	3.2	53.837	0.002963	2.0218	2884400000	24	16	0.609689	2.09917	1.35927	0.889794	2.80281	1.90906	0.127655	0.920116	0.703636	0.348084	0.127655	0.703636	0.348084	Q9UBS8	Q9UBS8	E3 ubiquitin-protein ligase RNF14	RNF14	826
17.2442	20.0973	18.3478	19.2529	19.3476	16.7386	19.326	16.138	17.4805	18.2448			-1									2	2	2	3.5	3.5	3.5	96.619	0.0057389	1.876	3404400	58	2	0.0572044	0.226892	0.165487	0.349573	-0.901665	-0.842125	0.506507	0.754319	-1.12856	-1.15737	0.506507	-1.12856	-1.15737	Q9UEG4	Q9UEG4	Zinc finger protein 629	ZNF629	830
18.8536	19.6196	19.682	20.0317	22.7456	18.8513	22.1467	21.417	17.4314	21.2384			-1	#ERROR!	I315I_I315R							2	2	2	3.9	3.9	3.9	71.289	0	2.7279	20142000	35	8	1.36387	-2.2616	-2.91952	1.19644	-2.89065	-2.5454	0.23986	0.869636	-0.629047	-0.608653	0.23986	-0.629047	-0.608653	Q9UG63	Q9UG63	ATP-binding cassette sub-family F member 2	ABCF2	831
24.3649	24.0561	24.3899	23.7281	23.2358	23.3769	23.2907	24.1688	23.3049	23.5181			-1									12	12	12	24.4	24.4	24.4	85.225	0	26.85	147200000	57	74	0.298763	-0.225667	-0.735896	0.045627	-0.0594749	-0.133466	0.146424	0.91325	0.166192	0.39383	0.146424	0.166192	0.39383	Q9UHB6	Q9UHB6	LIM domain and actin-binding protein 1	LIMA1	832
23.9349	24.1327	23.6892	23.5938	24.9144	24.1573	23.3199	23.8596	24.0474	24.2147			-1									10	10	10	23.2	23.2	23.2	65.401	0	23.178	173450000	39	60	0.538304	0.223127	1.21983	0.102713	0.137946	0.285575	0.0572473	0.948833	-0.0851809	-0.165604	0.0572473	-0.0851809	-0.165604	Q9UHD8	Q9UHD8	Septin-9	SEPT9	833
19.7164	18.3296	20.809	19.5933	18.9273	20.1886	19.853	20.2233	20.5645	20.8294			-1									2	2	2	6.8	6.8	6.8	59.875	0	3.743	10768000	28	7	0.268039	-0.521107	-0.670155	0.06703	-0.168879	-0.192159	0.20997	0.879798	0.352228	0.54194	0.20997	0.352228	0.54194	Q9UHX1	Q9UHX1	Poly(U)-binding-splicing factor PUF60	PUF60	834
26.5038	27.2877	27.3464	26.8054	27.1569	25.9936	26.8895	27.383	25.7621	26.616			-1									22	22	19	45.9	45.9	41.6	74.175	0	139.6	1222500000	35	296	0.483615	-0.586995	-1.1122	0.727558	-0.783131	-1.58901	0.299384	0.825217	-0.196136	-0.737211	0.299384	-0.196136	-0.737211	Q9UJS0	Q9UJS0	Calcium-binding mitochondrial carrier protein Aralar2	SLC25A13	836
21.8408	22.3302	22.5087	21.3143	23.5567	22.1176	22.2572	22.2608	22.6737	22.5903			-1									6	6	6	28.9	28.9	28.9	38.534	0	26.547	57537000	20	45	0.313624	0.318667	0.76726	0.393484	-0.400412	-0.931937	0.580774	0.778393	-0.719079	-1.30288	0.580774	-0.719079	-1.30288	Q9UJZ1	Q9UJZ1	Stomatin-like protein 2, mitochondrial	STOML2	837
22.3046	22.6067	21.6353	21.9714	23.0038	22.6577	21.247	22.3203	22.8498	22.55			-1									6	6	6	31	31	31	32.463	0	10.096	55390000	19	27	1.08524	0.424198	2.30837	0.620683	0.742713	1.38069	0.222485	0.875174	0.318515	0.570073	0.222485	0.318515	0.570073	Q9UKM9	Q9UKM9	RNA-binding protein Raly	RALY	838
21.1018	21.7201	21.9588	21.351	22.0638	21.8557	19.8762	20.5678	21.7276	21.1476			-1	#ERROR!	I315I_I315R							5	5	5	18.6	18.6	18.6	53.248	0	12.069	28948000	24	11	1.45097	0.745656	3.12364	0.26151	0.468193	0.656014	0.136578	0.904352	-0.277463	-0.369961	0.136578	-0.277463	-0.369961	Q9ULV4	Q9ULV4	Coronin-1C	CORO1C	842
19.2594	18.186	21.1055	18.1567	19.0112	16.9536	19.0327	19.1646	17.721	18.2549			-1									2	2	2	2.7	2.7	2.7	149.69	0	6.7076	4828500	80	3	0.874768	-0.905198	-1.87908	1.25814	-2.09627	-2.68067	0.711054	0.725318	-1.19108	-1.55678	0.711054	-1.19108	-1.55678	Q9UM54	Q9UM54	Unconventional myosin-VI	MYO6	845
24.0302	24.6223	24.4867	24.4169	25.4358	24.2944	23.7545	24.2765	24.3328	24.7951			-1									11	11	11	40.9	40.9	40.9	55.18	0	33.922	239540000	19	103	0.16063	-0.0796738	-0.427793	0.103052	-0.142525	-0.286439	0.041917	0.955845	-0.0628516	-0.123061	0.041917	-0.0628516	-0.123061	Q9UMS4	Q9UMS4	Pre-mRNA-processing factor 19	PRPF19	846
17.9067	20.7854	17.538	18.0054	20.0154	19.7841	16.8262	20.5124	20.0912	19.9456			-1									2	2	2	13.5	13.5	13.5	21.08	0	3.7102	7392400	6	10	0.377244	0.732419	0.898907	0.970264	2.09369	2.07118	0.481327	0.743973	1.36128	1.10768	0.481327	1.36128	1.10768	Q9UNL2	Q9UNL2	Translocon-associated protein subunit gamma	SSR3	848
21.1146	20.4938	21.9935	21.876	21.9514	20.4605	21.7362	22.2815	18.0531	21.6698			-1									5	5	5	24.3	24.3	24.3	35.236	0	8.5825	29197000	23	21	1.28749	-2.27327	-2.74605	1.28456	-2.22452	-2.7395	0.0881328	0.935054	0.0487537	0.248018	0.0881328	0.0487537	0.248018	Q9UNQ2	Q9UNQ2	Probable dimethyladenosine transferase	DIMT1	849
21.3909	21.0282	21.9626	20.6167	21.4266	18.9263	20.8021	19.5236	24.7746	21.0508			-1									6	5	5	1.3	1.2	1.2	838.3	0	6.3109	47356000	473	5	0.266307	1.17933	0.666411	0.0347887	0.179287	0.102866	0.82024	0.6894	-1.00004	-1.77095	0.82024	-1.00004	-1.77095	Q9UPN3	Q9UPN3	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	MACF1	850
22.682	23.7024	23.7652	22.8307	22.3583	22.6433	21.5948	23.1972	22.5313	22.2996			-1									11	11	11	6.9	6.9	6.9	299.61	0	17.7	78032000	153	45	0.150008	0.183144	0.40245	0.202071	0.386237	0.524025	0.106671	0.926181	0.203093	0.295636	0.106671	0.203093	0.295636	Q9UQ35	Q9UQ35	Serine/arginine repetitive matrix protein 2	SRRM2	854
21.2536	19.3816	21.9242	21.3742	23.0925	20.1028	20.6288	21.0529	20.3752	19.5715			-1									4	4	4	15.5	15.5	15.5	43.786	0	8.4084	25887000	24	12	0.494145	-0.713022	-1.133	1.17645	-1.92864	-2.50217	0.603401	0.769028	-1.21562	-1.34701	0.603401	-1.21562	-1.34701	Q9UQ80	Q9UQ80	Proliferation-associated protein 2G4	PA2G4	855
19.9413	22.0609	21.6569	20.5222	21.9682	20.849	20.428	20.9511	21.4288	20.7457			-1									5	5	5	31.1	31.1	31.1	28.068	0	12.927	24205000	18	29	0.887037	0.706589	1.90355	0.0560996	0.0952187	0.162459	0.557495	0.781974	-0.611371	-1.2574	0.557495	-0.611371	-1.2574	Q9Y224	Q9Y224	UPF0568 protein C14orf166	C14orf166	857
20.6648	18.5916	19.715	18.1345	19.7451	18.2064	19.1494	20.957	18.1212	18.8467			-1			#ERROR!	I315I_I315X					2	2	2	5.2	5.2	5.2	51.156	0	3.8512	6306600	28	7	0.513159	-1.00629	-1.17046	2.1519	-1.23009	-5.08653	0.091758	0.931064	-0.223794	-0.257431	0.091758	-0.223794	-0.257431	Q9Y230	Q9Y230	RuvB-like 2	RUVBL2	858
22.1037	22.3753	23.1369	22.0309	23.3852	21.5807	22.4913	22.6282	20.9008	22.5229			-1									5	5	5	17.5	17.5	17.5	50.227	0	9.7823	57912000	22	29	0.768897	-0.77509	-1.66993	1.29247	-1.38553	-2.75722	0.877759	0.641323	-0.61044	-1.88504	0.877759	-0.61044	-1.88504	Q9Y265	Q9Y265	RuvB-like 1	RUVBL1	859
23.8723	24.445	23.9296	23.3269	24.9372	23.6267	22.9937	24.0949	23.8394	24.4905			-1									9	9	9	43.5	43.5	43.5	30.658	0	37.734	174620000	18	74	0.000318793	-0.000411352	-0.000978371	0.00907376	0.0168851	0.0275729	0.00866005	0.987852	0.0172965	0.0263278	0.00866005	0.0172965	0.0263278	Q9Y277	Q9Y277	Voltage-dependent anion-selective channel protein 3	VDAC3	860
23.0869	22.8708	23.2683	22.6198	23.0656	22.0635	23.082	22.1248	22.3525	23.0532			-1			#ERROR!	I315I_I315X					6	5	5	7.9	6.7	6.7	108.66	0	8.9514	73802000	57	48	0.181502	-0.170373	-0.476757	1.35433	-0.709735	-2.89758	0.912481	0.647051	-0.539362	-1.95448	0.912481	-0.539362	-1.95448	Q9Y2W1	Q9Y2W1	Thyroid hormone receptor-associated protein 3	THRAP3	864
