"","seqnames","start","end","width","strand","Conc","Conc_WT","Conc_MUTANT","Fold","p.value","FDR"
"26517","chr12",42666655,42667155,501,"*",3.43807380387798,4.23656461050065,1.49864295450465,2.737921655996,0.00370867596732214,0.0161517823259089
"72264","chr21",28142612,28143112,501,"*",3.9985024691846,4.68294113096316,2.65082260040437,2.03211853055879,0.00370991557833166,0.0161566263026135
"85635","chr4",48482170,48482670,501,"*",4.47877269087048,5.0927339580304,3.38810593455224,1.70462802347816,0.00371207086012921,0.0161654575422813
"18796","chr10",130913183,130913683,501,"*",3.3341562208033,4.16777437039195,1.13556832044947,3.03220604994249,0.00371248324028006,0.016166698386406
"76676","chr3",33211403,33211903,501,"*",4.32618619737347,4.94982786022468,3.20350805937271,1.74631980085197,0.00371364036325247,0.0161703661613585
"108155","chr7",39399966,39400466,501,"*",4.32618619737347,4.94982786022468,3.20350805937271,1.74631980085197,0.00371364036325247,0.0161703661613585
"12645","chr10",4196752,4197252,501,"*",4.21797148560664,4.87595706895393,2.97370370537607,1.90225336357786,0.00371370792245182,0.0161703661613585
"6120","chr1",109730513,109731013,501,"*",5.37258938436184,5.8620027542505,4.62627879283291,1.2357239614176,0.00371514301431201,0.0161759711679092
"103102","chr6",113758696,113759196,501,"*",3.92543353552869,4.64087656636382,2.44351592115123,2.19736064521259,0.00371525021266544,0.0161759711679092
"35809","chr14",52402516,52403016,501,"*",4.20550095716123,4.84991466534541,3.01086298143031,1.83905168391509,0.00371757231739021,0.0161851045729577
"125201","chrX",65636240,65636740,501,"*",3.43586193754837,4.23402089155715,1.49864295450465,2.7353779370525,0.00371760312759963,0.0161851045729577
"19765","chr11",12828298,12828798,501,"*",4.68321109176936,5.2512475597693,3.73282935993009,1.51841819983921,0.00371785577269658,0.0161852008241418
"89512","chr4",152032780,152033280,501,"*",4.11834875874066,4.78737439822952,2.83204894033919,1.95532545789033,0.00371788041824069,0.0161852008241418
"122448","chr9",116800943,116801443,501,"*",3.7471553668233,4.48938741200964,2.13556832044947,2.35381909156017,0.00371806380359261,0.0161854437067031
"49326","chr17",51035408,51035908,501,"*",4.54852045684404,5.13675867591004,3.53864843778246,1.59811023812758,0.00371830750860929,0.0161857952212286
"27940","chr12",62998388,62998888,501,"*",4.26304809207725,4.91336521676809,3.04708913566676,1.86627608110134,0.00371839974408793,0.0161857952212286
"37479","chr14",75867820,75868320,501,"*",4.27748308774731,4.93673327478705,3.02847842187239,1.90825485291467,0.0037192115052295,0.0161887732169431
"78775","chr3",65545336,65545836,501,"*",4.00149679730436,4.68666661515053,2.65082260040437,2.03584401474617,0.00371995421762392,0.0161914504671297
"19337","chr11",8234005,8234505,501,"*",4.86736707770057,5.40835601003325,3.99177589082258,1.41658011921067,0.00372041622069876,0.0161929057618143
"13187","chr10",14728336,14728836,501,"*",4.25763153622209,4.9313906032643,2.95282700905593,1.97856359420838,0.00372065490642649,0.0161933890135872
"116131","chr8",97916747,97917247,501,"*",5.33129779253651,5.81626126984901,4.59541276966844,1.22084850018057,0.00372202194222539,0.0161987829764702
"92560","chr5",72392366,72392866,501,"*",4.48784430526343,5.1219511352328,3.32949021058938,1.79246092464342,0.00372407544362668,0.0162071640652852
"31465","chr13",20664305,20664805,501,"*",3.44956272226491,4.25777940785748,1.44351592115123,2.81426348670625,0.00372422209760319,0.0162072462700319
"60230","chr2",47501476,47501976,501,"*",4.0143009454935,4.69669444798594,2.67495583233035,2.02173861565558,0.00372446318992513,0.0162077394363081
"91581","chr5",39167410,39167910,501,"*",4.2462436972134,4.89672093307581,3.02970084050329,1.86702009257252,0.00372571462867823,0.0162121996396895
"71277","chr20",53201108,53201608,501,"*",3.54575161969384,4.3225010775425,1.74353473138517,2.57896634615734,0.00372574373203598,0.0162121996396895
"83420","chr3",186663673,186664173,501,"*",4.60160118263019,5.19448448964663,3.57757444765229,1.61691004199434,0.00372723379962421,0.0162179548111539
"23856","chr11",106786201,106786701,501,"*",3.99371339537158,4.68294113096316,2.62627879283291,2.05666233813025,0.00372732633203603,0.0162179548111539
"37043","chr14",69752442,69753370,929,"*",4.91242740518694,5.44932840379928,4.04769264049264,1.40163576330664,0.00372744988269159,0.0162179548111539
"125371","chrX",73563467,73563967,501,"*",4.86117955417731,5.42116938080278,3.93360419776614,1.48756518303665,0.00372997318516217,0.0162283769544585
"32236","chr13",35260261,35260761,501,"*",3.43810563838497,4.24468600397576,1.44351592115123,2.80117008282453,0.00373110524534563,0.0162321888532336
"94177","chr5",104530213,104530713,501,"*",3.43810563838497,4.24468600397576,1.44351592115123,2.80117008282453,0.00373110524534563,0.0162321888532336
"61184","chr2",67259494,67259994,501,"*",4.85208281821101,5.70627771271037,2.47314097094281,3.23313674176756,0.00373260284945338,0.0162381472841613
"31981","chr13",30829086,30829586,501,"*",4.91095333261945,5.48168343379697,3.95282700905593,1.52885642474104,0.00373280101205598,0.0162384524684954
"73406","chr22",21101339,21101839,501,"*",5.62264574000005,6.07121171545144,4.96819403967502,1.10301767577642,0.00373336086447494,0.0162403111683101
"11902","chr1",235028527,235029027,501,"*",4.94715504217032,5.4836071971827,4.0836054552258,1.40000174195689,0.00373348433048166,0.0162403111683101
"27233","chr12",52369211,52369711,501,"*",4.71530679126483,5.28682615106026,3.7549005829814,1.53192556807886,0.00373361832756977,0.0162403371425738
"45294","chr16",69244624,69245124,501,"*",4.26848482880017,4.90506707779811,3.10152276193905,1.80354431585907,0.00373384453391556,0.0162406461125437
"29204","chr12",93776512,93777012,501,"*",4.22027598527549,4.87921655634397,2.97243288531541,1.90678367102856,0.00373394541569969,0.0162406461125437
"15384","chr10",69656715,69657215,501,"*",4.62404873715448,5.1999750498686,3.65082260040437,1.54915244946424,0.00373460162052338,0.0162429433164174
"51419","chr18",2406501,2407001,501,"*",3.99671766941902,4.68666661515053,2.62627879283291,2.06038782231763,0.00373512101065318,0.0162446453335405
"13216","chr10",15052979,15053479,501,"*",4.22048331894207,4.86381754964055,3.02970084050329,1.83411670913726,0.00373576240243506,0.0162468778206834
"86198","chr4",71974648,71975148,501,"*",3.96179997261562,4.65503480099274,2.57757444765229,2.07746035334045,0.00373706011737882,0.0162519644146093
"10955","chr1",218600987,218601487,501,"*",4.07236758739773,4.74077298733298,2.78847056009387,1.95230242723911,0.00373800980604739,0.0162549799429818
"44520","chr16",48211969,48212469,501,"*",4.07236758739773,4.74077298733298,2.78847056009387,1.95230242723911,0.00373800980604739,0.0162549799429818
"36173","chr14",55733629,55734129,501,"*",4.18909140786823,4.8445810794925,2.95411520937467,1.89046587011783,0.00373906736088517,0.0162584640888152
"62164","chr2",91598837,91599337,501,"*",4.18909140786823,4.8445810794925,2.95411520937467,1.89046587011783,0.00373906736088517,0.0162584640888152
"16803","chr10",95604563,95605063,501,"*",5.63586934746879,6.07506071829663,5.00135100156132,1.07370971673531,0.00374075531720214,0.0162649458688376
"64607","chr2",161178660,161179160,501,"*",4.54425826042407,5.14382867894024,3.49952550079797,1.64430317814227,0.00374081445876562,0.0162649458688376
"19718","chr11",12450318,12450818,501,"*",5.10809716884128,5.62366588277436,4.29825038433515,1.32541549843921,0.00374111100829815,0.0162656777359692
"31690","chr13",26325750,26326250,501,"*",4.39267366879358,5.0076303981664,3.29875747800583,1.70887292016057,0.00374140759771916,0.0162664097263554
"30927","chr12",121524457,121524957,501,"*",5.4211328870064,4.74256373710522,5.88079046935925,-1.13822673225402,0.00374253774058682,0.016270765558603
"78820","chr3",66609948,66610448,501,"*",3.48632049412903,4.27621629626441,1.60295361152149,2.67326268474293,0.00374292014386588,0.01627187038931
"92602","chr5",73024931,73025431,501,"*",4.71129375093735,5.28534713149716,3.74353473138517,1.54181240011199,0.0037436538846576,0.0162745024872031
"59920","chr2",43443274,43443774,501,"*",4.27492144911796,4.90826152792495,3.11922027460079,1.78904125332416,0.00374454017484492,0.0162777975483852
"94347","chr5",108356367,108356867,501,"*",4.52999743073852,5.12526180028063,3.49864295450465,1.62661884577598,0.00374484279288106,0.0162785552039801
"116561","chr8",103293506,103294006,501,"*",4.97608102580645,5.90233893177914,1.64923284995903,4.25310608182011,0.00374544401214057,0.0162806107606502
"23362","chr11",92440857,92441357,501,"*",3.90061090932513,4.61017601528981,2.44534916090128,2.16482685438853,0.00374603446118749,0.0162820614517922
"80709","chr3",130963853,130964353,501,"*",3.90061090932513,4.61017601528981,2.44534916090128,2.16482685438853,0.00374603446118749,0.0162820614517922
"16076","chr10",79984741,79985241,501,"*",4.45141200419242,5.05687391219959,3.38810593455224,1.66876797764735,0.00374739141705002,0.0162874013580357
"111813","chr7",130951129,130951629,501,"*",5.99989231406318,5.40496777844275,6.41988515295273,-1.01491737450998,0.00374820025843123,0.0162903586933401
"71280","chr20",53224321,53224821,501,"*",3.45432547604751,4.24721100421606,1.55174081969369,2.69547018452237,0.00374975112268269,0.0162965406816001
"12687","chr10",4691731,4692231,501,"*",5.07706484650163,5.58940776531614,4.27527052210901,1.31413724320714,0.00375084093075127,0.016300718549716
"4106","chr1",57848378,57848878,501,"*",3.78062275927222,4.50931817485344,2.23631462889095,2.27300354596249,0.0037517869251764,0.0163042711556176
"31943","chr13",30428626,30429126,501,"*",4.56683779091546,5.15679771139634,3.55174081969369,1.60505689170265,0.00375301682278269,0.0163090572437953
"2140","chr1",28122153,28122653,501,"*",3.75103157704798,4.4803913582775,2.20350805937271,2.27688329890479,0.0037547253897878,0.0163152261827448
"96178","chr5",143880073,143880573,501,"*",3.75103157704798,4.4803913582775,2.20350805937271,2.27688329890479,0.0037547253897878,0.0163152261827448
"25842","chr12",14993827,14994327,501,"*",4.90319446020596,5.44713373839805,4.01969758725482,1.42743615114323,0.00375494100508208,0.0163152261827448
"44383","chr16",31052082,31052582,501,"*",5.13002457931129,5.64816847783017,4.31370398570994,1.33446449212023,0.00375495087507674,0.0163152261827448
"122868","chr9",124694816,124695806,991,"*",6.57869759899338,6.92177756290412,6.12770289527814,0.794074667625977,0.00375510418809744,0.0163153334863864
"89145","chr4",145347660,145348160,501,"*",3.75105720355332,4.48725289164037,2.16993808226025,2.31731480938012,0.00375789752974617,0.0163269108964401
"41173","chr15",69145820,69146320,501,"*",3.83295570433634,4.54674262127608,2.35860942252891,2.18813319874717,0.0037583832922314,0.0163281420449526
"100850","chr6",45514412,45514912,501,"*",4.38539558591391,5.01239495215318,3.25139486374249,1.76100008841069,0.00375843833420498,0.0163281420449526
"14643","chr10",49550431,49550931,501,"*",3.84533257737917,4.55533550756492,2.38810593455224,2.16722957301268,0.00375968408058871,0.0163329946914671
"14780","chr10",51242310,51242810,501,"*",4.75127624348628,5.30852912785346,3.83134811367551,1.47718101417795,0.00376023408691432,0.0163348246427607
"6230","chr1",111120183,111120683,501,"*",4.37684509637659,4.99173661298694,3.2831420690215,1.70859454396544,0.00376085451708953,0.016336960386338
"10031","chr1",203480751,203481251,501,"*",4.52876287481171,5.12800450411501,3.485057416914,1.64294708720101,0.00376141119339754,0.0163388190495793
"23038","chr11",83034058,83034558,501,"*",5.46301247592084,5.92335727836261,4.78292952949158,1.14042774887103,0.00376193095231103,0.0163405172292343
"103586","chr6",126176212,126176712,501,"*",5.91969990786861,6.32824462942885,5.34763595340823,0.980608676020615,0.00376264712251346,0.016342847321987
"81366","chr3",142209646,142210146,501,"*",3.66197767899583,4.42965726925938,1.91279736727569,2.51685990198369,0.00376272505664833,0.016342847321987
"115629","chr8",81920710,81921210,501,"*",4.61901571260835,5.20127784092332,3.62708663501155,1.57419120591177,0.00376404252038314,0.0163480097851762
"95573","chr5",136020217,136020717,501,"*",4.36833148443583,4.99474500202368,3.23631462889095,1.75843037313274,0.00376424286340245,0.0163483201762643
"4622","chr1",67626415,67626915,501,"*",4.25650400439724,4.89478238559452,3.0836054552258,1.81117693036871,0.00376440084121253,0.0163484465578928
"115460","chr8",79800631,79801131,501,"*",4.48347098703548,5.08992330892577,3.41701144106035,1.67291186786541,0.0037647244471665,0.0163492922140351
"32202","chr13",34719145,34719645,501,"*",4.19851702509462,4.85688285474711,2.95282700905593,1.90405584569118,0.00376535691113659,0.0163514790623908
"4215","chr1",59499543,59500043,501,"*",3.92065045696767,4.62269386654216,2.49864295450465,2.12405091203751,0.00376591051943724,0.0163533233332758
"96965","chr5",158942936,158943436,501,"*",3.79725839702301,4.52273825222933,2.26839174116204,2.2543465110673,0.0037675958768675,0.0163600818872555
"107151","chr7",23956632,23957132,501,"*",4.88115041797901,5.44140691672724,3.95282700905593,1.48857990767131,0.00376789688545283,0.016360828907834
"18245","chr10",119521725,119522225,501,"*",4.83686311515169,5.38076334932306,3.95347125299655,1.4272920963265,0.00376971418083702,0.016368159618947
"59527","chr2",38980988,38981488,501,"*",3.6539439361516,4.40586694229631,1.99177589082258,2.41409105147373,0.00377039887909087,0.0163704235085099
"103520","chr6",125571317,125571817,501,"*",3.94696670904229,4.64279562130199,2.55174081969369,2.09105480160831,0.00377049367489779,0.0163704235085099
"61636","chr2",73909127,73909627,501,"*",5.09276282735283,5.61449407012974,4.26735579120457,1.34713827892516,0.00377428849129794,0.016386338684993
"22012","chr11",66898070,66898570,501,"*",4.4293525166656,5.03714562805079,3.35860942252891,1.67853620552188,0.00377521443350049,0.0163897977794724
"43481","chr16",5104924,5105424,501,"*",4.27995138270063,4.93985844781923,3.02847842187239,1.91138002594685,0.00377644583797542,0.016394582732336
"95106","chr5",127088076,127088576,501,"*",4.15835769494028,4.83251749053846,2.85197280990056,1.9805446806379,0.0037769559902195,0.0163962363119443
"37839","chr14",89250993,89251493,501,"*",4.6270159459772,5.22044624475256,3.60131019733162,1.61913604742094,0.00377819555320884,0.0164010561329015
"16934","chr10",97601363,97601863,501,"*",5.98440424780525,5.42965726925938,6.38409331360134,-0.95443604434196,0.00377832973341837,0.0164010773481021
"54272","chr19",5046357,5046857,501,"*",5.5924994146514,6.04544526452092,4.92859438999466,1.11685087452626,0.00378148991959326,0.0164141853630219
"107242","chr7",25347341,25347841,501,"*",6.63833715977557,6.97452335238846,6.1992184841439,0.775304868244564,0.00378160823033389,0.0164141853630219
"94653","chr5",116371932,116372432,501,"*",4.26952685008182,4.92161589907253,3.04708913566676,1.87452676340577,0.00378210412019029,0.0164157760848005
"84513","chr4",5773083,5773583,501,"*",5.69603174517434,6.13102169042896,5.07031694333682,1.06070474709214,0.00378239964904226,0.0164164970842135
"72412","chr21",29559913,29560413,501,"*",4.42580138722032,5.03714562805079,3.3436318892735,1.69351373877728,0.00378319300070109,0.0164188168779272
"122769","chr9",123533519,123534019,501,"*",4.42580138722032,5.03714562805079,3.3436318892735,1.69351373877728,0.00378319300070109,0.0164188168779272
"93019","chr5",77975934,77976434,501,"*",4.25652205651523,4.89993389637308,3.06546282627253,1.83447107010055,0.00378620065239222,0.0164313077371624
"9926","chr1",202255207,202255707,501,"*",4.82611515965353,5.37707382322702,3.92356712485579,1.45350669837122,0.00378684825626556,0.0164335559852143
"86005","chr4",57101942,57102442,501,"*",5.91001653887461,6.31938211965187,5.33633141332701,0.983050706324859,0.00378706749701629,0.0164339452015432
"60410","chr2",54402320,54402820,501,"*",4.34257724743683,4.96618746797666,3.22000459389917,1.74618287407749,0.00378892722651308,0.0164414530338192
